"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",26,"Pernambuco",155105.08,157614.87,169034.42,176689.28,183591.21,188861.77,192500.96,184344.14,179073.58,182838.27,186351.98
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",27,"Alagoas",45525.58,45960.89,48391.34,50640.41,51692.39,51873.77,54376.77,52816.93,52091.42,53832.64,54413.05
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",28,"Sergipe",39630.94,41344.71,43731.75,45843.36,46547.23,47006.28,47189.9,45659.74,43272.71,42783.06,42017.98
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",29,"Bahia",267831.2,267224.33,283407.49,289273.88,297770.04,301815.83,308693.67,298174.62,279766.28,279766.28,286239.54
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",31,"Minas Gerais",574388.34,552142.47,601973.22,617100.41,637566.61,640681.03,635786.94,609091.89,596634.21,606867.31,614875.82
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",32,"Espírito Santo",120829.12,112475.29,129613.57,139259.23,138225.76,138053.52,142617.98,139689.84,132369.47,132972.32,137020.06
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",33,"Rio de Janeiro",712572.3,726580.13,762513.26,782611.46,798446.4,808800.01,820980.73,798446.4,763122.3,750941.58,758859.05
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",35,"São Paulo",2035591.67,2032467.21,2187128.43,2271489.1,2304296.02,2369909.88,2337102.95,2240244.41,2173068.32,2179317.26,2210561.95
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",41,"Paraná",386066.44,379282.53,416902.42,436020.73,436020.73,460072.79,452980.51,437562.52,426153.21,434787.29,440029.4
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",42,"Santa Catarina",250607.61,250405.83,264126.7,273408.46,278049.34,287734.66,294595.1,282084.89,276435.12,287331.11,298227.09
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",43,"Rio Grande do Sul",404144.32,399657.66,427267.86,446940.13,437276.56,474550.33,473514.95,451426.79,440727.84,448665.77,457293.96
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",50,"Mato Grosso do Sul",75917.46,76518.07,85467.2,88410.21,93695.6,99881.91,102464.55,102224.3,99521.54,104386.51,106969.14
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",51,"Mato Grosso",93098.43,95085.86,100799.71,106513.55,118189.67,122350.85,127692.05,125331.98,117506.5,131729.01,137442.85
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",52,"Goiás",160768.55,161008.51,175525.67,185723.67,194122.03,200120.86,203960.1,195321.79,188483.13,192922.26,195681.72
"Economia","TX_IBGE_PIB_CONSTANTE_UF","Amazônia Legal",53,"Distrito Federal",208457.94,218777.64,228462.28,236876.8,238781.98,247514.03,252435.74,249895.5,249895.5,250689.33,254817.2
