"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101005,"Governador Jorge Teixeira",0,6.1,12,30.1,25.9,16.1,7.6,8.9,9.2,22.6,17.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101104,"Itapuã do Oeste",17.1,0,14.6,8.8,0,20.6,0,7.8,21.1,0,0
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101203,"Ministro Andreazza",7.3,17.9,41.7,40,28.8,37.4,10.8,0,0,21.7,0
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101302,"Mirante da Serra",8.4,15.7,14.2,27,16.4,7.3,11.2,13.5,12.8,6.2,6.1
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101401,"Monte Negro",21,13.5,4.3,5.9,17.9,4.9,16.7,11.6,10,9.1,10.1
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101435,"Nova União",30.6,9.6,11.1,0,36.6,9.1,27.4,11.1,0,11.5,9.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101450,"Parecis",0,42.3,0,0,36.4,20.4,0,0,39.2,37.7,0
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101468,"Pimenteiras do Oeste",22.2,44.4,54.1,19.6,0,27,0,29.4,0,38.5,0
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101476,"Primavera de Rondônia",0,0,0,23.3,0,0,0,0,31.7,26.3,46.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101484,"São Felipe D'Oeste",0,0,0,0,16.4,16.9,13.7,0,13.3,0,37
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101492,"São Francisco do Guaporé",64.9,11.8,0,0,7.5,16.2,3.1,13.1,12,21.4,13.2
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101500,"Seringueiras",22.5,5.2,44.9,15.8,10.9,23.5,21.3,5.8,10.6,6.5,11.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101559,"Teixeirópolis",0,19.6,14.3,0,0,14.5,14.1,0,17.2,16.7,46.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101609,"Theobroma",6.4,7.4,14.4,30.1,0,16,18.7,0,20.5,7.6,0
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101708,"Urupá",13.2,27,39.5,27.4,13.3,16.4,29,0,6.7,7.2,17.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101757,"Vale do Anari",19.4,0,11.5,11.6,0,0,28.3,27.3,0,0,10.8
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Rondônia",1101807,"Vale do Paraíso",0,10.3,13,0,0,11.1,15.9,30.6,0,0,24.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200013,"Acrelândia",18.6,25.6,13.8,15.8,11.6,18.6,9.2,0,11.7,9.3,0
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200054,"Assis Brasil",14.9,11.9,11.5,18.3,9.4,20.4,29.4,42.1,8.1,15.2,18.8
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200104,"Brasiléia",10.6,12.6,15,19.8,26.4,14.6,26.4,28.6,17.5,14.8,16.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200138,"Bujari",6.2,21.6,20.5,15.2,5,4.1,8.1,4,6.5,3.3,12.2
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200179,"Capixaba",10.2,10.5,24.2,24.9,5.2,25.6,9.1,25.8,16.5,18,0
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200203,"Cruzeiro do Sul",15.5,14.5,14,14.9,16.3,12.1,10.9,9.8,11.3,15.9,17.1
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200252,"Epitaciolândia",30.2,27.7,12.8,31.9,10.9,7.6,7.2,22.2,10.3,25.6,12.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200302,"Feijó",27.2,17.3,17.6,18.8,37.9,22.9,33.7,22.8,15.6,37.2,35.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200328,"Jordão",107.6,30.9,82.3,44.6,18.5,21.3,14.7,11.4,22.6,14.6,9.2
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200336,"Mâncio Lima",24.3,9.8,12.3,13,5,12.1,22.8,6.2,8.4,24.5,26.1
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200344,"Manoel Urbano",21.9,28.3,11.9,19.5,17.5,37,30.1,25.4,26.8,7.9,43.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200351,"Marechal Thaumaturgo",11.8,11.9,9.1,14.8,10.3,30.6,15.7,17,28.4,19.7,20.1
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200385,"Plácido de Castro",20.7,6,7.7,5.7,18,6.2,22.9,5.9,9.8,16.2,6.3
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200393,"Porto Walter",11.9,11.4,0,17.8,24.4,4,15.3,8.7,14.2,27.6,22.2
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200401,"Rio Branco",17.7,18.2,13,12.1,13.4,15.3,14.5,12.9,11.5,14.3,11.1
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200427,"Rodrigues Alves",7.3,11,4.3,12.8,5.5,20.3,15.2,32.9,19.1,12.7,41.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200435,"Santa Rosa do Purus",70.8,39,38.8,42.5,53.8,54.1,73.3,52.6,25.3,43.5,37.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200450,"Senador Guiomard",8.4,8.2,15.8,22.7,14.1,19.9,13.5,4.9,12.7,10.5,9.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200500,"Sena Madureira",12.6,18.7,13.4,18.3,23.2,16.9,9.4,21,14.1,14,13
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200609,"Tarauacá",29,18.1,17.3,24.2,20.2,21.1,30,20.4,23,15.1,21.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200708,"Xapuri",6.7,23.5,9.1,12.9,13.6,6.5,12.4,18.2,3.3,12.3,13.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Acre",1200807,"Porto Acre",8.8,27,5.6,17.3,13.8,29.9,14,8.4,9.3,17.9,7.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300029,"Alvarães",15.5,24.9,14.7,15.6,20.2,16.2,14.6,27.7,22.4,40.5,16.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300060,"Amaturá",16.7,13,45.5,20.7,26.8,45.5,42.1,14.3,18.7,24.3,18.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300086,"Anamã",11,16.5,10.1,10.1,24.9,0,12.3,22,10.2,14,15.8
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300102,"Anori",31.6,12.3,16.3,12.1,21.1,15,11.8,15,19.5,28.3,21.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300144,"Apuí",25.6,12.8,10.3,30.8,17.9,17.9,19.6,14.2,8.6,8.3,20.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300201,"Atalaia do Norte",16,53.8,29,25.2,45.2,29.9,36.4,23.7,31.4,30.8,31.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300300,"Autazes",14.5,13.8,5.7,13.7,11.4,10.5,10.9,9,15.6,10.5,5.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300409,"Barcelos",10.1,22.9,10.1,91.7,70.8,26.3,59.4,66.5,74.4,42.1,32.4
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300508,"Barreirinha",27.3,17.5,17.8,11.3,16.9,27.8,11,19.8,14.9,15.3,17.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300607,"Benjamin Constant",17.9,28.7,16.4,26.6,31.9,17.6,36.2,15.7,18.3,14.2,21.4
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300631,"Beruri",10.4,7.4,12.5,14.1,7,10.2,6.1,15.7,8.4,8,7.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300680,"Boa Vista do Ramos",15.6,8.2,10.6,3.8,9.3,12.2,13.6,9.6,12.5,9.4,27.3
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300706,"Boca do Acre",7.4,10.5,13.3,16.2,11.8,12.3,15.8,16.8,14.3,20.3,5.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300805,"Borba",14,10.8,11.1,10.1,18.4,15.5,9.7,19.6,13.8,10.1,17
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300839,"Caapiranga",5.3,5.2,18.4,7.2,9.9,9.8,17.3,5.5,23.1,5.3,35.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1300904,"Canutama",20.7,26.7,22.5,4.7,10.2,13,22.8,23,26.2,27,46.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301001,"Carauari",14.6,28.4,22.9,39.6,25.3,27.4,12.7,22.4,17.6,17.3,12.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301100,"Careiro",5.8,15.1,15.1,21.7,2.3,2.1,21.5,12.5,11.7,16.4,7.1
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301159,"Careiro da Várzea",28.6,27.4,22.4,29.2,11.9,0,14,0,4.2,21.8,15.2
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301209,"Coari",16.9,14.7,19.2,12,16,18.2,12.6,12.8,18.1,11.4,16.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301308,"Codajás",6.9,24.8,14.6,16.2,11.8,7,13.8,14.9,11.4,7,19.2
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301407,"Eirunepé",41,48.1,35.1,38.4,30.5,27,30.3,43.2,36.3,34.9,30.3
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301506,"Envira",52.1,27.7,44.6,25.5,21.9,25.9,24.3,35.2,18.9,43.4,30.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301605,"Fonte Boa",18.8,10.6,24.9,19.2,19.8,14.9,17.9,19.2,11.1,12.9,19
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301654,"Guajará",16.3,19.2,19.4,13.9,12.2,14,3,10.6,12.3,10.2,14
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301704,"Humaitá",13.1,10.9,14.3,23.6,16.6,10.3,10.6,15.4,15,8.9,11.2
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301803,"Ipixuna",19.2,10.5,14.8,13.7,31.9,36.9,29.5,23.1,29.3,46,23.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301852,"Iranduba",10.7,18.2,12.8,13.4,13,11.5,12.7,14,4.3,11.6,11.8
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301902,"Itacoatiara",20.8,17.6,16.8,13.4,12.5,11.1,13.5,11.3,18.1,7.7,18.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1301951,"Itamarati",13.6,10.9,18.8,20.3,7.7,11.5,10.2,15.2,20.4,6.6,28.3
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1302009,"Itapiranga",11.4,10.5,16.9,20.1,5.4,0,6.8,10.7,12.1,0,23.1
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1302108,"Japurá",25.2,17.1,6.7,35.2,23.1,13.5,11.8,20,12.4,13.2,49.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1302207,"Juruá",14.3,5.5,22.9,17.5,5,20.7,13.8,22.9,19.8,27.9,17
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1302306,"Jutaí",14.1,9.3,8.3,15,20.7,14.3,23.7,23.2,24.3,18.5,21.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1302405,"Lábrea",33.2,15.7,28.3,27.9,17.9,19.6,19.7,30.7,13.5,21.8,16.8
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1302504,"Manacapuru",16,19.5,14.7,14.8,10.5,14.6,15.5,18.4,11.4,15.1,6.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1302553,"Manaquiri",12.3,10.4,13.2,8,8,25.8,17.1,15.8,13.3,3.3,21.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1302603,"Manaus",14.9,13.7,13.4,13.6,15.3,13.9,13.2,12.8,14.5,13.8,13.8
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1302702,"Manicoré",11.9,23,13.1,13.6,17.6,10,17.2,15.4,21.2,24.7,23.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1302801,"Maraã",20.3,28.8,23.5,12.8,17.8,10,21.7,5.6,19.1,9.9,7.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1302900,"Maués",14.7,14.1,16.3,19.8,12.9,14.7,13.5,21.2,16.7,19.6,13
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303007,"Nhamundá",12.5,13.7,14,2.9,19.9,42,25.3,26.6,16.8,28.7,28.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303106,"Nova Olinda do Norte",19.8,20.8,23.3,13.5,20.7,19.4,13.5,20.4,16.9,21.2,25.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303205,"Novo Airão",15.4,15.3,25.6,7.8,0,19.5,15.8,6.9,15,9.2,9.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303304,"Novo Aripuanã",22.7,15.2,5.3,18.7,11.4,11.6,19.6,2.6,9.9,21.1,35.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303403,"Parintins",15.3,14.9,19.4,16.3,21.1,18.5,20.1,21.2,22.9,24.2,23.1
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303502,"Pauini",21.3,22.7,17.4,32.5,19.1,13.7,21.4,17.2,22.5,11,29.8
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303536,"Presidente Figueiredo",7.6,9.8,9.2,9,13.8,22.2,10.8,12.8,9.6,14.3,17.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303569,"Rio Preto da Eva",5.6,25.8,27.5,13.9,10.7,29.1,10.2,24.1,4.7,7,20.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303601,"Santa Isabel do Rio Negro",66.2,19.4,25.1,26.2,39.4,26.7,10,29.5,21.6,26.9,15.5
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303700,"Santo Antônio do Içá",13.8,21,9.6,38.1,20.8,23,19.5,17.3,16.6,11.4,18.1
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303809,"São Gabriel da Cachoeira",47.6,33.5,35.2,35.7,37.6,29.5,34.8,35.1,34.6,27.7,20.2
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303908,"São Paulo de Olivença",14.7,20.4,24.9,35.5,31.7,32.4,30.5,20.7,18,28.9,24.1
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1303957,"São Sebastião do Uatumã",5.7,5.9,21.9,28.1,6.2,24.5,0,22.5,19.4,5.4,10
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1304005,"Silves",22.6,14.6,17.6,27.6,28.8,16.7,9.9,9.6,8.1,20.3,21.8
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1304062,"Tabatinga",28.2,25.2,15.5,21.4,28.4,20.9,19.2,23.4,22.9,18.4,23.7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1304104,"Tapauá",21.1,10,10.3,24.9,21.4,5.1,22.8,20.6,29.6,25.4,11.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1304203,"Tefé",16.5,14.5,16.4,25.7,19.1,16.4,16.5,21.4,18.7,22,13
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1304237,"Tonantins",0,0,0,14.4,15.5,13.7,15.3,13.8,15.3,18.4,7
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1304260,"Uarini",15.1,49.4,26.3,20.8,9.9,19.9,13.6,15.2,18,7,22.8
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1304302,"Urucará",6.8,0,6.8,13.4,26.5,24.6,22.1,18.9,11.1,38.3,22
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Amazonas",1304401,"Urucurituba",17,0,3.4,12.5,9.2,6.1,14.2,3.3,19,9.6,9.3
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400027,"Amajari",49.6,22.9,3.9,29.2,55.4,53.7,29.5,39.3,28.2,43.9,49.3
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400050,"Alto Alegre",56.6,6.9,26.4,31.7,71.5,49.7,45.5,41.9,34.2,36.6,46.4
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400100,"Boa Vista",13.4,11.9,10.2,14.2,12,13.8,11.6,14.2,11.9,13.6,14.2
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400159,"Bonfim",29.7,24.9,10.5,3.2,18.3,15.4,22.5,11,31.8,20.5,10.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400175,"Cantá",21.4,10.8,9.8,19,11.9,24.9,27.5,3.2,14.2,14.8,18.2
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400209,"Caracaraí",20.2,5.5,11.5,54.1,47.2,40.7,41.1,49.9,44.2,78.8,27
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400233,"Caroebe",0,11.9,13.8,7.2,13.2,13,28.8,0,16.4,27.6,19.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400282,"Iracema",38.9,13,10,11.6,27.2,32.1,11.8,7.2,13,50.7,16.2
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400308,"Mucajaí",13.5,12.9,9.7,7.4,19.9,16.7,26.4,19.5,16.2,18.5,13.4
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400407,"Normandia",14.9,33.2,8.8,9.4,18.4,18.6,9,16.4,24.1,13,12.3
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400456,"Pacaraima",17.4,11.3,35,6.1,22.8,14.7,16.6,19.6,39.5,21.3,32.4
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400472,"Rorainópolis",8.5,8.2,23.2,14.2,9.5,22.6,1.9,33.2,8.9,14.3,15.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400506,"São João da Baliza",0,21.9,0,17.2,25,17.1,42.7,28.8,8.2,16.8,7.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400605,"São Luiz",0,0,11.2,0,0,74.6,11,12,9.4,23.3,9.3
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Roraima",1400704,"Uiramutã",38.3,32,32.7,20.8,17.4,36.5,23.2,15.7,47.2,35.1,17.9
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Pará",1500107,"Abaetetuba",11.8,20,15,17.4,15.8,9.2,14.7,14.6,15.8,15.4,11.4
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Pará",1500131,"Abel Figueiredo",38.8,8.9,25.6,0,23.3,0,21,42.7,28.2,30.8,7.6
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Pará",1500206,"Acará",18.8,21,7.8,16.6,13.5,17.9,9.6,15.1,16.1,11.8,17.3
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Pará",1500305,"Afuá",21.1,18,15.8,18.6,11.4,12.4,18.4,11,16.5,18.6,11.8
"Saúde","TX_DATASUS_MORT_INFANTIL_MUN","Pará",1500347,"Água Azul do Norte",4.9,5.5,31.4,18.3,36.8,16.5,5,49.1,14,13.5,31.1
