"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100288,"Rolim de Moura",NA,100,NA,85.1,81.8,90,92.5,NA,78.8,81.8,92
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100296,"Santa Luzia D'Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2,50.9
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100304,"Vilhena",94.9,NA,96.9,99.7,100,100,100,94.8,92.9,100,94.8
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100320,"São Miguel do Guaporé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100338,"Nova Mamoré",NA,NA,NA,57.1,46.5,58,49,83.9,82,79.7,77.5
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100346,"Alvorada D'Oeste",NA,NA,NA,NA,52.4,52.4,52.4,52.4,52.4,52.4,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100379,"Alto Alegre dos Parecis",NA,NA,NA,85.7,54.2,46.5,NA,50.1,59.5,60.5,31.7
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100403,"Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100452,"Buritis",100,NA,NA,56,NA,100,NA,NA,56,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100502,"Novo Horizonte do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100601,"Cacaulândia",31.3,NA,NA,NA,NA,32.8,NA,46.8,65,67.8,32.1
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100700,"Campo Novo de Rondônia",NA,NA,NA,26.6,26.6,21.3,26.6,22.9,22.6,26.6,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100809,"Candeias do Jamari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100908,"Castanheiras",35.2,NA,NA,NA,NA,NA,NA,NA,NA,23.4,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100924,"Chupinguaia",NA,NA,NA,NA,NA,NA,NA,NA,44.1,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1100940,"Cujubim",49,34.6,69.7,69.7,62,69.7,69.7,69.7,69.7,69.7,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101005,"Governador Jorge Teixeira",NA,NA,NA,NA,NA,NA,NA,30.2,NA,22.5,22.4
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101104,"Itapuã do Oeste",NA,NA,NA,61,61,61,61,24,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101203,"Ministro Andreazza",39.9,NA,NA,NA,NA,NA,NA,29.7,NA,29.7,29.7
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101302,"Mirante da Serra",52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101401,"Monte Negro",NA,NA,NA,51.6,44.6,52.4,100,99,NA,52.4,100
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101435,"Nova União",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101450,"Parecis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101468,"Pimenteiras do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101476,"Primavera de Rondônia",35.7,NA,NA,NA,36.5,36.4,36.5,NA,58.6,36.4,42
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101484,"São Felipe D'Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101492,"São Francisco do Guaporé",52.4,49.8,51.3,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101500,"Seringueiras",NA,NA,NA,NA,NA,NA,NA,NA,63.2,37.8,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101559,"Teixeirópolis",12.9,35.1,NA,NA,NA,NA,NA,NA,NA,35.1,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101609,"Theobroma",NA,NA,NA,100,18.6,18.6,18.6,18.6,20.3,32.4,NA
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101708,"Urupá",NA,NA,NA,NA,NA,39.6,NA,38.9,39.6,39.6,39.6
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101757,"Vale do Anari",NA,NA,34,34,34,32.8,32.1,34,34,31.7,33.9
"Saneamento","TX_SNIS_RDO_MUN","Rondônia",1101807,"Vale do Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200013,"Acrelândia",47.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200054,"Assis Brasil",NA,NA,NA,NA,60.9,NA,NA,49.7,NA,NA,47.2
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200104,"Brasiléia",NA,NA,66.6,65.4,63.5,66.6,66.6,53.5,71.1,68.1,72.8
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200138,"Bujari",NA,NA,NA,NA,43.6,43.5,43,43.6,NA,NA,50.9
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200179,"Capixaba",NA,NA,NA,NA,49.8,NA,44.7,44.7,NA,NA,44.7
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200203,"Cruzeiro do Sul",65.1,NA,75,NA,NA,74.1,NA,93.8,94.4,NA,73.8
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200252,"Epitaciolândia",65.6,NA,69.8,NA,70.3,70.3,70.3,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200302,"Feijó",NA,NA,NA,51.3,51.3,51.3,51.3,51.3,NA,51.3,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200328,"Jordão",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200336,"Mâncio Lima",NA,NA,48.2,NA,73.1,71.4,NA,NA,49,NA,57.5
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200344,"Manoel Urbano",NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200351,"Marechal Thaumaturgo",NA,NA,NA,NA,NA,NA,NA,27.9,27.9,37.7,53.7
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200385,"Plácido de Castro",NA,NA,NA,73.9,60.3,94.6,49.6,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200393,"Porto Walter",NA,NA,36.2,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200401,"Rio Branco",92.7,91.8,91.8,96.8,96.3,96.5,96.5,96.5,96.3,96.4,96.4
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200427,"Rodrigues Alves",NA,59.6,30,30,36.2,30,30,30,30,40.8,39.9
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200435,"Santa Rosa do Purus",NA,NA,NA,39.5,39.1,40.3,40.3,40.3,40.3,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200450,"Senador Guiomard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200500,"Sena Madureira",NA,NA,NA,NA,NA,73.1,NA,58.9,NA,NA,65.4
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200609,"Tarauacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200708,"Xapuri",NA,NA,NA,NA,64.2,NA,64.2,64.2,NA,64.2,NA
"Saneamento","TX_SNIS_RDO_MUN","Acre",1200807,"Porto Acre",NA,NA,NA,64.4,62.4,NA,13.3,NA,NA,NA,48.6
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300029,"Alvarães",NA,NA,NA,NA,NA,65.1,56,NA,NA,NA,61.1
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300060,"Amaturá",NA,NA,52.4,52.4,52.4,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300086,"Anamã",40.5,46,59.1,NA,77.3,NA,NA,NA,59.1,NA,40.9
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300102,"Anori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300144,"Apuí",NA,NA,50,NA,50,NA,NA,39.9,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300201,"Atalaia do Norte",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300300,"Autazes",NA,NA,43.2,100,69,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300409,"Barcelos",NA,NA,43.4,43.4,43.4,43.4,43.4,43.1,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300508,"Barreirinha",NA,NA,72.1,NA,NA,NA,NA,45.4,NA,NA,45.1
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300607,"Benjamin Constant",NA,56.8,60.3,36.2,93,92.1,89.9,54.4,57.8,52.4,54.7
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300631,"Beruri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300680,"Boa Vista do Ramos",NA,NA,54.2,49.6,50.4,50.4,49.5,50.4,50.4,50.4,50.4
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300706,"Boca do Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300805,"Borba",NA,NA,NA,79.9,NA,NA,NA,26,51.9,41.3,40.9
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300839,"Caapiranga",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,49.7
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1300904,"Canutama",NA,NA,52.5,52.5,NA,52.5,NA,NA,51.6,52.5,52.5
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301001,"Carauari",NA,NA,100,100,100,76.6,76.6,64,76.6,77.3,75.9
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301100,"Careiro",NA,NA,NA,46.4,28.8,34.7,69.8,NA,28.8,63.9,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301159,"Careiro da Várzea",NA,NA,NA,80.2,NA,48.4,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301209,"Coari",NA,NA,NA,NA,61,65.4,NA,NA,NA,65.4,65.4
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301308,"Codajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301407,"Eirunepé",NA,NA,100,64.2,64.2,62.5,61.7,55.7,69.8,84.2,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301506,"Envira",NA,NA,64.6,NA,NA,100,64.6,64.6,64.6,63.7,64.6
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301605,"Fonte Boa",NA,NA,60.9,64.7,69.5,66.2,62.7,NA,100,66.2,34.1
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301654,"Guajará",NA,NA,NA,NA,NA,45,100,98.8,97.3,97,95.6
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301704,"Humaitá",NA,NA,66.5,76.2,69,100,69,69,69,68.9,68.8
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301803,"Ipixuna",NA,NA,NA,NA,51.3,38.3,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301852,"Iranduba",NA,NA,72.5,93,100,100,60.9,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301902,"Itacoatiara",62.8,NA,NA,NA,NA,NA,NA,NA,100,90.6,92.3
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1301951,"Itamarati",NA,NA,49.9,62.6,60.7,NA,61.1,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1302009,"Itapiranga",NA,NA,NA,NA,NA,NA,NA,NA,78.6,78.6,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1302108,"Japurá",NA,NA,100,NA,NA,NA,45,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1302207,"Juruá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1302306,"Jutaí",NA,NA,58.6,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1302405,"Lábrea",NA,NA,52.1,64.2,57.8,64.2,57.9,64.2,64.2,60.4,64.2
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1302504,"Manacapuru",NA,NA,70.7,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1302553,"Manaquiri",NA,NA,31,30.8,31,31,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1302603,"Manaus",98.2,95.2,98.2,98,98,98,98,98,98,98,99
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1302702,"Manicoré",NA,NA,43.3,42.7,42.7,43.3,43.3,43.3,43.3,43.3,43.3
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1302801,"Maraã",NA,NA,100,49.9,100,99.7,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1302900,"Maués",NA,NA,49.5,NA,NA,47.8,49.5,49.5,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303007,"Nhamundá",NA,NA,NA,38.4,38.4,38.4,38.4,38.4,38.4,38.4,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303106,"Nova Olinda do Norte",NA,NA,34.9,NA,NA,NA,44.4,44.4,40,44.4,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303205,"Novo Airão",NA,NA,64.5,62.3,64.3,64.5,62.5,68,83.1,83.6,81.7
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303304,"Novo Aripuanã",NA,NA,45.9,NA,65.6,62.8,NA,65.6,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303403,"Parintins",NA,NA,68.5,68.5,68.5,68.5,NA,99.4,NA,97.2,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303502,"Pauini",NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303536,"Presidente Figueiredo",NA,84.6,78.8,47.8,47.8,47.8,47.8,68.2,NA,42.4,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303569,"Rio Preto da Eva",NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303601,"Santa Isabel do Rio Negro",NA,NA,NA,NA,69.1,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303700,"Santo Antônio do Içá",NA,NA,NA,NA,44.4,75,84.4,47,82.9,29,85.6
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303809,"São Gabriel da Cachoeira",NA,NA,77.9,50.3,50.3,88.1,NA,50.3,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303908,"São Paulo de Olivença",NA,NA,NA,NA,NA,NA,NA,28.1,NA,44.1,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1303957,"São Sebastião do Uatumã",NA,NA,36.4,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1304005,"Silves",46.6,NA,NA,NA,NA,52.7,55.1,NA,61.1,64.5,61.3
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1304062,"Tabatinga",NA,NA,NA,NA,NA,NA,NA,84.5,69.6,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1304104,"Tapauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1304203,"Tefé",NA,NA,NA,NA,NA,NA,NA,81.5,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1304237,"Tonantins",NA,NA,NA,NA,94,93.2,NA,52.1,52.1,52.6,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1304260,"Uarini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1304302,"Urucará",NA,NA,100,NA,NA,NA,57.8,NA,57.8,57.8,58.3
"Saneamento","TX_SNIS_RDO_MUN","Amazonas",1304401,"Urucurituba",NA,NA,43.8,34.8,NA,NA,NA,NA,61,58.6,86.7
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400027,"Amajari",NA,NA,NA,NA,43.1,NA,NA,40,13,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400050,"Alto Alegre",4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400100,"Boa Vista",98.5,97.7,NA,100,100,100,97.7,97.7,97.7,97.7,97.7
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400159,"Bonfim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400175,"Cantá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400209,"Caracaraí",NA,NA,NA,NA,NA,NA,80,78.9,77.9,75.2,75.2
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400233,"Caroebe",NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400282,"Iracema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400308,"Mucajaí",NA,NA,NA,NA,75.5,NA,NA,NA,NA,NA,56
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400407,"Normandia",NA,NA,NA,100,25.9,25.9,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400456,"Pacaraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7,43.3
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400472,"Rorainópolis",NA,NA,NA,44,44,68.3,100,42.5,44,33.9,43.1
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400506,"São João da Baliza",NA,NA,NA,NA,NA,NA,NA,54.4,86.2,77,61
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400605,"São Luiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,100,66
"Saneamento","TX_SNIS_RDO_MUN","Roraima",1400704,"Uiramutã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500107,"Abaetetuba",63.9,NA,100,100,100,100,99,98,98,98.1,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500131,"Abel Figueiredo",NA,89,89.9,89,89,89,89,89,89,81.3,89
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500206,"Acará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500305,"Afuá",NA,NA,NA,NA,NA,NA,NA,27,27,27,27
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500347,"Água Azul do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500404,"Alenquer",NA,NA,52.7,NA,52.7,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500503,"Almeirim",NA,NA,NA,74.5,80,44.8,45,65.4,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500602,"Altamira",NA,NA,NA,78.2,84.7,95.9,100,84.9,84.9,84.9,84.9
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500701,"Anajás",NA,NA,NA,19.4,38.4,38.4,38.3,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500800,"Ananindeua",98.9,NA,NA,99.8,100,100,100,NA,NA,99.8,99.8
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500859,"Anapu",NA,NA,NA,92.4,NA,NA,NA,NA,NA,NA,57.6
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500909,"Augusto Corrêa",70.3,NA,45,NA,NA,NA,NA,45.2,69.1,65.9,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1500958,"Aurora do Pará",0,NA,NA,NA,NA,30.8,44.1,40.9,39.4,64.7,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501006,"Aveiro",NA,NA,NA,NA,NA,45.1,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501105,"Bagre",18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501204,"Baião",NA,NA,NA,50.3,70.3,75.3,77.7,NA,50.3,50.3,63.2
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501253,"Bannach",35.4,NA,NA,NA,NA,37.4,37.4,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501303,"Barcarena",NA,NA,NA,75.9,60,79,55.7,60,58.7,65.4,64.2
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501402,"Belém",88.5,97,97,92,92,92,92,92.2,96,94,96
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501451,"Belterra",NA,NA,NA,61.9,NA,41.4,42,58.3,NA,NA,63.7
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501501,"Benevides",NA,NA,NA,56,100,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501576,"Bom Jesus do Tocantins",NA,NA,NA,NA,100,100,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501600,"Bonito",NA,NA,NA,NA,55.3,42.5,44.1,55.3,54.3,49.9,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501709,"Bragança",NA,NA,70.2,68.9,58.7,79,69.9,NA,48.3,49,70.5
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501725,"Brasil Novo",NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501758,"Brejo Grande do Araguaia",NA,NA,NA,57.6,NA,93.7,62.2,97.1,97.5,94.7,94.8
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501782,"Breu Branco",NA,NA,NA,63,68.9,55.8,55.8,100,55.8,55.8,68.1
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501808,"Breves",52.4,43,42.9,42.2,46.7,36,50.1,49.7,49.3,40.1,48
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501907,"Bujaru",NA,NA,NA,NA,29.9,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_RDO_MUN","Pará",1501956,"Cachoeira do Piriá",NA,NA,NA,NA,NA,72.3,38.3,NA,30.4,20.9,NA
