"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1100940,"Cujubim",41,35.3,44.3,51.4,8,17.9,44.2,30.4,38.3,35.7,35.9
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101005,"Governador Jorge Teixeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101104,"Itapuã do Oeste",17,20,20,20,20,20,20,20,11.7,84.9,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101203,"Ministro Andreazza",66.8,74,70.9,67.3,60.9,56,49.7,53.4,60.3,62.9,59.8
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101302,"Mirante da Serra",49,44.9,46,46.8,51.1,57.6,57.4,68.8,72.9,75.4,71.8
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101401,"Monte Negro",76.1,78.5,69,64.8,54.2,40.8,25.9,47.6,58,58.4,63
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101435,"Nova União",64.8,90.8,74.8,72.7,71,82.3,75.3,46.6,50.8,49.4,40.4
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101450,"Parecis",73.7,67,64.8,58.9,58,40.5,44.3,32.1,35.6,41.4,46.1
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101468,"Pimenteiras do Oeste",93.2,92.8,92.8,11,69.8,71,63.6,64,65.4,6,45.7
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101476,"Primavera de Rondônia",30.8,30.8,3.5,3,3,0,0,0.4,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101484,"São Felipe D'Oeste",26.4,35.3,55.5,51.4,53.5,21,4.8,36.9,49.8,50,34.6
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101492,"São Francisco do Guaporé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101500,"Seringueiras",69.1,66,61.5,54.9,53.6,23.3,23.8,24,31.6,49.7,43.9
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101559,"Teixeirópolis",73.3,73.7,76.3,74.7,81.2,79.4,70.8,44.4,49.2,53.8,61.8
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101609,"Theobroma",78.5,77.9,73.5,73.2,69.6,67.2,55.2,52.8,54.4,64.9,64.4
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101708,"Urupá",70.3,68.8,0,63.1,50.8,41.7,40.6,31.6,34,36.7,39.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101757,"Vale do Anari",73.3,72,59.9,63.5,65.2,63.2,58.9,57.2,56.8,64.9,63.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Rondônia",1101807,"Vale do Paraíso",NA,71.7,0,56.2,100,0,34.7,61.8,NA,NA,61.8
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200013,"Acrelândia",65,47.8,60.4,57,65.3,62.5,69.5,73.7,71,71.4,72.4
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200054,"Assis Brasil",52.6,49.8,65,62.8,58.7,56.9,58.5,58.7,58.6,61.5,49
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200104,"Brasiléia",49.6,56.6,68.6,69.8,66.3,62.1,70.2,72.3,71.1,71.2,68.9
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200138,"Bujari",49.4,48.1,40.1,32.2,30.8,31.5,41.6,48,52.2,53.9,48
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200179,"Capixaba",68,68,57.1,54.6,49.8,46.7,54,58.3,58.5,61.2,58.4
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200203,"Cruzeiro do Sul",42.2,44.9,55.6,55.1,47.6,42.5,52.8,69.7,68.4,69.3,69.9
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200252,"Epitaciolândia",29.3,29.7,65.6,65.6,56.2,50.7,57.3,67.9,67.5,68.7,70.1
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200302,"Feijó",73.8,79.3,83.7,81.6,65.4,59,60.6,62.9,62.5,64.6,66.9
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200328,"Jordão",40.3,64.8,14.4,31.8,26.7,19.8,31.4,52.8,51,52.4,53.8
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200336,"Mâncio Lima",63.5,74.4,74.1,70.1,72.6,70.1,69.2,75.6,37.1,38.7,40.4
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200344,"Manoel Urbano",32,35.5,64.3,61.1,55.7,49.4,55.4,59.6,59.9,60.9,53.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200351,"Marechal Thaumaturgo",22.9,19,37.4,34.5,34.5,NA,NA,9.7,59.9,61.6,62.2
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200385,"Plácido de Castro",12.1,40.8,48,38.3,33.8,28,38.2,46,45.3,46,41.1
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200393,"Porto Walter",NA,NA,NA,46.8,26,25.7,33.8,58.3,38.3,37.8,43.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200401,"Rio Branco",74.6,68.4,69.2,62.5,60.2,61.5,59.3,58.2,58.7,59.5,58.3
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200427,"Rodrigues Alves",NA,0,26.9,23,17.3,4.1,6.8,45.2,38.7,42.7,60.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200435,"Santa Rosa do Purus",77.8,50.6,82.6,81.8,60,58.5,54,61.3,54.8,56.9,57.7
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200450,"Senador Guiomard",42,-2.4,-1.2,23.4,10.5,8,23.1,30.9,41,49.4,52.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200500,"Sena Madureira",28.7,34.8,36.6,36,23.9,23.3,33.8,53.3,52.6,55.9,52.7
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200609,"Tarauacá",35.8,49.1,50.7,48.2,61.8,61.8,67.2,78.5,78,78.7,81.3
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200708,"Xapuri",56.6,51.2,44.7,41.7,32.8,26.4,35.5,42.9,42.7,46.5,47.3
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Acre",1200807,"Porto Acre",7.7,41.9,32.5,27.2,32.1,27.5,40.8,55,52.5,55.2,57.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300029,"Alvarães",45.2,45.2,60.7,44.2,44.7,54.3,58.9,72.8,70.5,73.8,78.4
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300060,"Amaturá",NA,NA,37.1,40,40,40,NA,NA,41.9,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300086,"Anamã",35,33.3,30.9,30.9,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300102,"Anori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300144,"Apuí",NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300201,"Atalaia do Norte",NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300300,"Autazes",74,74,80.9,85.6,73.7,76.5,73.1,72,72.6,76.9,75.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300409,"Barcelos",NA,NA,8.4,8.7,7.8,7.8,7.8,7.8,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300508,"Barreirinha",NA,14.8,9.1,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300607,"Benjamin Constant",65.9,65.9,60,84.7,65.8,55.3,52.7,48,62.3,66.9,69.7
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300631,"Beruri",NA,NA,NA,37.8,27.3,22.7,33.6,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300680,"Boa Vista do Ramos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300706,"Boca do Acre",NA,40,NA,NA,NA,NA,NA,NA,NA,26.7,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300805,"Borba",NA,NA,NA,15,NA,0,0,3.3,0,0,0
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300839,"Caapiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1300904,"Canutama",NA,NA,0,21.7,NA,NA,NA,NA,NA,NA,14.3
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301001,"Carauari",63.6,63.6,51.4,56.8,50,24.3,28.6,35.3,35.5,56.5,54.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301100,"Careiro",NA,NA,48.4,50.5,1.4,0.9,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301159,"Careiro da Várzea",65.3,65.3,60.3,80.3,56,62.9,52.3,55.1,57.1,61.4,59.8
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301209,"Coari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301308,"Codajás",48.3,48.3,46.9,43.9,47.5,50.3,50.3,55.2,58.6,61.2,65.9
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301407,"Eirunepé",53,53,65.3,61.9,60,57.7,53,50,52.9,63.9,66.9
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301506,"Envira",NA,NA,9.1,9.1,10.4,2.6,2.6,4.9,2.3,NA,1.9
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301605,"Fonte Boa",NA,NA,30,28.6,NA,6.7,11.8,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301654,"Guajará",NA,NA,NA,21,12.7,NA,NA,NA,9.4,7.8,6.2
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301704,"Humaitá",NA,12,12,NA,10.7,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301803,"Ipixuna",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301852,"Iranduba",NA,NA,12.5,40,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301902,"Itacoatiara",79.4,79,77.1,74.7,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1301951,"Itamarati",19.8,19.8,17.5,66.8,47.1,65.6,65.6,79.6,65.8,69.8,72.2
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1302009,"Itapiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1302108,"Japurá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1302207,"Juruá",65.6,65.6,60,62.2,62.3,63.4,63.4,72.4,61.9,61.3,69.1
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1302306,"Jutaí",NA,38.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1302405,"Lábrea",NA,NA,23.8,NA,NA,NA,NA,75,75,75,75
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1302504,"Manacapuru",NA,30.9,48.9,43.3,NA,0,0,0,70.1,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1302553,"Manaquiri",65.5,65.5,63.8,68.7,66.7,70.8,73.5,74.7,73.5,74.6,70.7
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1302603,"Manaus",64.4,59.5,50.1,48.5,48.2,49.3,46.2,44.1,74.6,75,72.1
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1302702,"Manicoré",NA,NA,16.9,17,11.1,11.2,10.7,10.7,3.7,2.9,2.9
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1302801,"Maraã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1302900,"Maués",0,51.3,47.3,47.4,64.6,62.6,NA,90.3,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303007,"Nhamundá",NA,NA,NA,64.4,NA,NA,80,80,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303106,"Nova Olinda do Norte",NA,20,23,17.1,NA,NA,5,5,NA,15.8,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303205,"Novo Airão",NA,NA,21.7,21.5,14,8.1,0.3,4.1,13.4,9.6,15.3
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303304,"Novo Aripuanã",NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303403,"Parintins",NA,35,NA,29.5,0,0,7.4,59.7,60.1,NA,60.2
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303502,"Pauini",NA,NA,20.7,NA,NA,0,NA,NA,NA,NA,6.8
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303536,"Presidente Figueiredo",1.1,12.4,NA,1.1,1,4.2,3.7,NA,23.4,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303569,"Rio Preto da Eva",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303601,"Santa Isabel do Rio Negro",NA,NA,23.5,NA,44.4,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303700,"Santo Antônio do Içá",NA,NA,NA,NA,NA,NA,NA,46.8,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303809,"São Gabriel da Cachoeira",NA,NA,24.8,28.7,NA,NA,NA,NA,50.4,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303908,"São Paulo de Olivença",60.4,60.4,66.3,81.5,65.8,55,50.3,47.4,49.1,52.1,66.7
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1303957,"São Sebastião do Uatumã",NA,NA,NA,36.5,40.7,70.5,69.8,69.8,70.3,NA,16.4
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1304005,"Silves",NA,NA,NA,NA,NA,NA,0,NA,28.1,19,14
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1304062,"Tabatinga",68.1,68.1,66.6,84.6,70.3,76.8,60,79,71.4,82.2,85.1
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1304104,"Tapauá",NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1304203,"Tefé",NA,77,NA,24.5,NA,NA,NA,NA,60,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1304237,"Tonantins",NA,NA,NA,28.1,NA,NA,11,27,27,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1304260,"Uarini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1304302,"Urucará",NA,20,33.3,NA,0,0,3.3,2,0,10.3,17.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Amazonas",1304401,"Urucurituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400027,"Amajari",63.2,62.9,64.5,84.7,83.6,79.9,80.2,79.4,86.7,81.8,18.4
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400050,"Alto Alegre",54.2,53.8,55.2,58.3,62.4,65,58.6,64.8,34.5,37.5,31.7
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400100,"Boa Vista",52.1,55.9,57.5,55,54.5,55,54.4,66,69.3,73.8,62.6
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400159,"Bonfim",65,64.2,78.3,45.7,77.1,73.7,74.1,76.6,84,76,74
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400175,"Cantá",53.8,52.3,58.3,63.7,72.6,70.2,69.8,62.1,65.7,59,53.3
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400209,"Caracaraí",57.9,58.9,54,60.8,54.4,63.7,59.7,65.9,78.6,48.9,80.1
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400233,"Caroebe",45.7,42,62.6,56.1,74.3,76.1,75.7,62,82,84.4,81.8
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400282,"Iracema",51.4,49.7,53.1,73.7,82.6,83.1,83.4,71.2,74.3,80.5,76.6
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400308,"Mucajaí",60.4,60.9,59,55.4,53.2,58.5,58.1,39,29.5,39.1,34
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400407,"Normandia",58.9,61.3,61.1,55.9,76.8,75.4,76.1,77.1,82.3,89.1,85.2
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400456,"Pacaraima",62,64.1,63.3,57.2,74.8,57.7,82.3,74.2,83.8,87.9,84
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400472,"Rorainópolis",57.1,55.7,68.7,60,75.2,62.6,58.4,72.5,76.2,78.5,78
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400506,"São João da Baliza",56.2,57.4,58.6,81.9,82.1,84.5,81,82.5,81.8,88,84.2
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400605,"São Luiz",58.2,58.8,63.3,70.2,75.8,76.9,78.4,64.1,84.8,82.1,78.2
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Roraima",1400704,"Uiramutã",90.5,91.8,82.5,88.4,52.2,12.3,12.2,85,83.1,63.8,64.5
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Pará",1500107,"Abaetetuba",36.5,44.3,43.9,42.1,42.4,42.6,48,48,46.2,48.9,47.7
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Pará",1500131,"Abel Figueiredo",NA,0,NA,21.1,1.8,3.3,3.3,0,NA,20.8,7.8
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Pará",1500206,"Acará",NA,0,12.8,NA,NA,NA,69.6,NA,NA,NA,NA
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Pará",1500305,"Afuá",49.9,45.6,41.7,48.8,48.1,45,45,47.7,47.8,44.9,45.3
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Pará",1500347,"Água Azul do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.2
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Pará",1500404,"Alenquer",69.7,46.8,46.6,47.2,45.7,41.3,44,48.5,38.7,45.8,48.6
"Saneamento","TX_SNIS_AGUA_PERDIDA_MUN","Pará",1500503,"Almeirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
