"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Rondônia",1101757,"Vale do Anari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Rondônia",1101807,"Vale do Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200013,"Acrelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200054,"Assis Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200104,"Brasiléia",NA,NA,7.4,7.8,9.4,8.1,10,10.6,10,10.3,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200138,"Bujari",NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200179,"Capixaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200203,"Cruzeiro do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200252,"Epitaciolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200302,"Feijó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200328,"Jordão",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200336,"Mâncio Lima",NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200344,"Manoel Urbano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200351,"Marechal Thaumaturgo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200385,"Plácido de Castro",NA,14.9,NA,235.8,NA,100,100,100,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200393,"Porto Walter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200401,"Rio Branco",36.6,36.5,34,37,34.6,34.3,33.7,34.2,33.7,33,33.8
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200427,"Rodrigues Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200435,"Santa Rosa do Purus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200450,"Senador Guiomard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200500,"Sena Madureira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200609,"Tarauacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200708,"Xapuri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Acre",1200807,"Porto Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300029,"Alvarães",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300060,"Amaturá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300086,"Anamã",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300102,"Anori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300144,"Apuí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300201,"Atalaia do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300300,"Autazes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300409,"Barcelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300508,"Barreirinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300607,"Benjamin Constant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300631,"Beruri",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300680,"Boa Vista do Ramos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300706,"Boca do Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300805,"Borba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300839,"Caapiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1300904,"Canutama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301001,"Carauari",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301100,"Careiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301159,"Careiro da Várzea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301209,"Coari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301308,"Codajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301407,"Eirunepé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301506,"Envira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301605,"Fonte Boa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301654,"Guajará",NA,NA,NA,0,0,0,0,0,0,0,0
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301704,"Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301803,"Ipixuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301852,"Iranduba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301902,"Itacoatiara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1301951,"Itamarati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1302009,"Itapiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1302108,"Japurá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1302207,"Juruá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1302306,"Jutaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1302405,"Lábrea",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1302504,"Manacapuru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1302553,"Manaquiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1302603,"Manaus",38.2,59.1,22.9,24.3,24.8,24.8,23.9,23.8,47.6,31,31.8
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1302702,"Manicoré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1302801,"Maraã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1302900,"Maués",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303007,"Nhamundá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303106,"Nova Olinda do Norte",NA,0,0,0,NA,NA,0,0,NA,0,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303205,"Novo Airão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303304,"Novo Aripuanã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303403,"Parintins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303502,"Pauini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303536,"Presidente Figueiredo",0,0,NA,0,0,0,0,NA,0,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303569,"Rio Preto da Eva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303601,"Santa Isabel do Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303700,"Santo Antônio do Içá",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303809,"São Gabriel da Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303908,"São Paulo de Olivença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1303957,"São Sebastião do Uatumã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1304005,"Silves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1304062,"Tabatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1304104,"Tapauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1304203,"Tefé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1304237,"Tonantins",NA,NA,NA,0,NA,NA,0,0,0,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1304260,"Uarini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1304302,"Urucará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Amazonas",1304401,"Urucurituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400027,"Amajari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400050,"Alto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400100,"Boa Vista",25.8,21.3,23,50.3,57.1,40.8,73.2,69.3,75.4,91.5,90
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400159,"Bonfim",NA,NA,NA,NA,NA,0,NA,13.1,NA,NA,18.6
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400175,"Cantá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400209,"Caracaraí",NA,NA,NA,NA,NA,100,100,100,100,75.7,100
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400233,"Caroebe",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400282,"Iracema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400308,"Mucajaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400407,"Normandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400456,"Pacaraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400472,"Rorainópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400506,"São João da Baliza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400605,"São Luiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Roraima",1400704,"Uiramutã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500107,"Abaetetuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500131,"Abel Figueiredo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500206,"Acará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500305,"Afuá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500347,"Água Azul do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500404,"Alenquer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500503,"Almeirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500602,"Altamira",NA,NA,NA,NA,NA,0,NA,80,80,80,80
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500701,"Anajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500800,"Ananindeua",NA,NA,NA,NA,NA,NA,8.8,0.9,0.8,1.8,6.8
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500859,"Anapu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500909,"Augusto Corrêa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1500958,"Aurora do Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1501006,"Aveiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_TRATADO_MUN","Pará",1501105,"Bagre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
