"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Rondônia",1101492,"São Francisco do Guaporé",53.2,58.4,70.3,73.6,67.7,67.2,74.3,73.4,77.2,82,81.2
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Rondônia",1101500,"Seringueiras",53.9,62.4,57.3,63.2,63,75.9,78.2,86,84,78.6,85.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Rondônia",1101559,"Teixeirópolis",38.5,56.9,75.7,73.7,78.8,76.8,74.6,62.7,82.8,81.7,92.2
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Rondônia",1101609,"Theobroma",28.8,29.6,29.5,59.4,63.2,68,73.8,80.2,76.7,72.5,79.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Rondônia",1101708,"Urupá",38.4,44.1,63.2,67.1,58,69.7,66.7,68.2,62,78.4,80.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Rondônia",1101757,"Vale do Anari",33,37.5,32.2,38.4,61.8,68.8,64.2,81.8,87.2,79.1,80.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Rondônia",1101807,"Vale do Paraíso",42.3,63.9,66.2,75.9,71,68.9,71.4,68.4,63.3,82.1,79
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200013,"Acrelândia",50.2,45.7,38.8,38.7,43.8,57.2,63.1,57.2,52.3,60.6,61.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200054,"Assis Brasil",13.1,17.1,21.5,23.3,25.4,31.1,28.6,36.3,37.1,45.5,47.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200104,"Brasiléia",25.5,28.2,39,37.2,40.8,34.4,44.8,46.9,50.9,55,56.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200138,"Bujari",31.2,34.1,41,40.4,47,43.8,52,46.4,43.6,51,59.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200179,"Capixaba",21.8,32.5,28.5,22.9,33.7,40.6,40.6,39.2,44.9,42.3,57.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200203,"Cruzeiro do Sul",21.8,18.8,28.1,39.6,45.3,50.1,49.6,53.2,58.7,58.1,61.2
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200252,"Epitaciolândia",32.1,27.3,32.4,39.4,40.4,34.4,38.4,40.4,45.7,52.7,50.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200302,"Feijó",13.7,10.7,9.9,12.6,14,13.8,16.8,22.1,9.5,22.3,30.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200328,"Jordão",2.2,8.5,7.8,8.2,7,13.1,23.8,17.9,24.4,23.4,22.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200336,"Mâncio Lima",17.4,19.1,32,28.2,31.3,47.7,37.5,41.8,47.2,51.8,52.8
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200344,"Manoel Urbano",22.4,23.1,22.1,33.2,34.5,28,29.7,38.6,47.1,46.4,38.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200351,"Marechal Thaumaturgo",18.5,15.5,14.2,20.9,19.6,23.8,25.6,27.6,34.8,35.1,43.8
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200385,"Plácido de Castro",45,50.3,40.5,40.5,41.3,50.6,48.9,52.2,53.4,59.2,59.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200393,"Porto Walter",11.9,15.4,10.5,17.5,18.1,28.4,39.3,47,41.1,36.6,46.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200401,"Rio Branco",40.1,43.2,41.6,45.9,48.7,48.2,50.7,54.6,55.5,57.8,58.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200427,"Rodrigues Alves",12.6,16.7,20.2,23.3,32.2,38.6,38.6,42.4,51.1,50,57.2
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200435,"Santa Rosa do Purus",10.8,11.7,9.5,8.9,5.4,10.3,21.3,35.8,17.7,15,24.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200450,"Senador Guiomard",29.9,39.6,33.3,33.8,35.8,38.4,40.2,43.2,46.3,45,59.2
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200500,"Sena Madureira",26.3,28.8,27.6,28.1,28.4,34.7,32.9,36.2,39.7,42.5,50.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200609,"Tarauacá",5.2,10.7,16.9,18.9,16.1,13.3,17.3,16.4,19.5,24.5,23.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200708,"Xapuri",20.9,21.5,24.7,39.5,42.5,56.9,59,58.7,60.7,69.5,71
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Acre",1200807,"Porto Acre",35.6,39.9,36.5,32.7,46.7,43.8,47.5,46.1,41.9,48.5,51.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300029,"Alvarães",20.9,24.2,30,32.8,36.1,44.5,36,36.6,33.7,31.8,35.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300060,"Amaturá",7.5,13.5,22.3,36.4,42.5,54.2,64.5,55.7,56.9,61.1,66.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300086,"Anamã",9.3,24.2,42.2,44.7,41.3,41,46,63.2,61.7,59.3,52.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300102,"Anori",30.8,41.4,35.4,34.4,44.9,37.8,36.9,39.5,49.8,46.6,48.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300144,"Apuí",50,65.1,71.3,59.5,53.4,63.7,73.5,76.8,77.7,77.7,67.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300201,"Atalaia do Norte",14.1,15.4,14.2,19.9,24.6,32,46.5,41.3,39.8,38.7,39
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300300,"Autazes",21.7,29.7,30.5,31.9,30.4,35.1,38.6,39,44.9,45.6,48.9
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300409,"Barcelos",18.2,16.4,23.2,17.5,21,25.8,19.4,25.8,29.2,27,28.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300508,"Barreirinha",24.4,30.7,28.2,29.3,28.7,34.7,40.6,31.9,39.4,38.1,47.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300607,"Benjamin Constant",14.1,10.4,38.2,40.6,41.6,38.3,50,49.5,44.1,46.8,51.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300631,"Beruri",15.1,19.9,20.2,26.7,26.2,26,32.7,22.9,33.2,41.3,25.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300680,"Boa Vista do Ramos",28.6,20.9,20.5,38.8,45.8,46.6,42,36.9,43.3,57.5,72.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300706,"Boca do Acre",26.4,17.6,24.7,23.9,49.5,53.1,61.7,61.1,58.4,52.1,55.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300805,"Borba",32.6,30.7,42.5,48.3,49.8,60.6,59.9,67.1,63.1,58,53.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300839,"Caapiranga",20,20.2,22.7,23.2,37.9,34.3,43.4,38.3,47.2,43.6,37.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1300904,"Canutama",16.1,42.2,48.3,46,58.2,47.2,48.4,45.2,42.9,42.3,54.2
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301001,"Carauari",37,52.8,50.9,41.5,40.8,43.3,41.2,38.1,43.6,47.3,59.8
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301100,"Careiro",21.2,18.6,21.6,22,31,35.2,37.5,36,46.1,46.2,47.9
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301159,"Careiro da Várzea",16.2,12.8,22,11.7,23.2,26.4,27.9,38.2,43,37.1,48
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301209,"Coari",24.2,20.2,25.8,20.9,25.3,36.6,38.8,42.3,40.9,43.4,49.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301308,"Codajás",19.3,22.7,28.4,33.6,28.3,39.2,44,49.5,48.7,58.7,55.8
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301407,"Eirunepé",21,32.3,36,33.9,36.5,37.2,44.4,42.6,45.2,56.3,59.8
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301506,"Envira",9.8,13.8,34.7,45.5,35.5,34.2,56.3,53.9,64.2,56.1,55.8
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301605,"Fonte Boa",27.1,28,32.1,26,29.7,38.6,41.8,39.4,40.6,35.7,45.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301654,"Guajará",15.9,24.5,32.5,38.6,37.4,42.7,40.7,45.8,50.9,43.3,53
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301704,"Humaitá",44.9,48.7,57.2,55,55.8,54.7,57.8,60.9,69.3,68,69
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301803,"Ipixuna",12.8,52.1,15.5,15.9,9.8,15.5,25.6,23.4,17.1,25.7,35.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301852,"Iranduba",26.5,43.2,34.4,33.4,30,35.2,39.3,40.8,49.7,45.8,50.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301902,"Itacoatiara",41.5,38.9,39.7,40.6,40.4,46.9,53.2,55.5,51.3,52.6,56
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1301951,"Itamarati",58.5,54.1,26.9,40.1,41.5,53.5,64.8,57,59.2,70.3,82.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1302009,"Itapiranga",30.1,52.1,54.8,54.3,51.1,53.2,48.6,49.2,47.3,65.5,70.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1302108,"Japurá",7.6,9.4,24.2,38,29.2,45.9,42,38.7,44.7,31.1,41.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1302207,"Juruá",1.4,20.8,23.4,26.3,23.3,51.3,48.4,39.4,51.8,42.2,45.1
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1302306,"Jutaí",6.3,19,19.4,18.3,18.3,20.8,22.3,23.3,27,28.4,33.9
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1302405,"Lábrea",16.3,17.5,40.8,40.5,37.9,47.3,44.3,51.2,55.3,59.1,59.9
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1302504,"Manacapuru",28.7,32.3,37.1,34.9,40.6,41.4,43.1,41.1,41.2,40.6,40.9
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1302553,"Manaquiri",33.7,42.2,47.1,42,48.2,51.9,54.3,46.2,46.3,57.4,57.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1302603,"Manaus",36.4,35.5,37.6,32.7,35.1,41.6,46.6,48.8,49.3,48.8,51
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1302702,"Manicoré",18.2,19.9,28.8,35.6,34,37.7,40.9,47.6,48.2,47.1,47.8
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1302801,"Maraã",27.9,25.9,27.9,29.4,36.1,43.9,44.3,36.6,37.6,43.5,43.8
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1302900,"Maués",22.3,29.4,35.7,40.7,33.4,40.7,41.4,38.1,40.4,40,39.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303007,"Nhamundá",6.5,19.5,24.2,32.8,37.9,40.1,37.6,36.7,37.2,46.2,56.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303106,"Nova Olinda do Norte",7.4,26,21.9,25.2,30.4,31,31,30,32.6,32.7,39.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303205,"Novo Airão",34.2,17.9,26.4,15.6,34.1,24.8,31.3,43.6,38.7,34.3,40.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303304,"Novo Aripuanã",14.9,11.4,20.4,22.1,21.4,25.6,45.7,42.2,41.9,75.7,88
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303403,"Parintins",20.9,24.7,30.9,32.5,32.5,34.2,30,27.8,38.4,41.8,48.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303502,"Pauini",4.9,8.3,33.9,46.1,46.6,51.4,54.3,60.1,48.5,45.9,38.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303536,"Presidente Figueiredo",48.9,49.7,41.4,32.9,37.9,51.1,54.3,52.7,57,57.3,52
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303569,"Rio Preto da Eva",30.3,31.7,35.8,23,33.4,52.4,48.1,49.2,55.5,61.7,58.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303601,"Santa Isabel do Rio Negro",10.7,17.7,17.9,12.5,16.1,17.8,20.6,19.7,24.3,27.4,28.9
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303700,"Santo Antônio do Içá",46.6,51.2,79.4,95.7,93.9,62,65.7,60.6,64.6,63.4,68.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303809,"São Gabriel da Cachoeira",12.7,13.1,18.8,16.1,16.8,19.9,19.2,21.4,20,18.3,32.2
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303908,"São Paulo de Olivença",0.6,0.5,17,21.3,24.9,53.1,53.7,47.3,42.8,44.3,46.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1303957,"São Sebastião do Uatumã",55.1,60.9,60.7,44.9,45.6,64.4,66.1,67.4,52.4,50.5,53.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1304005,"Silves",37.3,38,44.7,29.8,43.8,46.7,46.5,52.9,54.1,51.3,57.2
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1304062,"Tabatinga",29.5,27.4,25.9,24.6,31.7,33.1,35.2,36.8,42.7,45.1,46.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1304104,"Tapauá",32.5,28.5,39.2,39.9,38,38.9,46.9,39.6,46.9,59.1,59.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1304203,"Tefé",22.6,24.4,33.4,33.9,35.8,40.2,40.3,37.2,36.8,36.9,43.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1304237,"Tonantins",17.4,42.1,34.4,41.7,35.7,43.4,44.5,46.3,47.2,43,53.1
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1304260,"Uarini",17.8,16.7,29.8,33.3,28,38.7,45.4,48.9,45.3,33.2,46.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1304302,"Urucará",45.1,48.4,40.3,48,59.9,58.8,65.8,64.2,65.2,64.4,61
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Amazonas",1304401,"Urucurituba",19.3,23.7,29.8,30.2,20.6,33.4,40.4,35.1,45.4,54,56.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400027,"Amajari",9.6,11.8,10,9.4,15.3,19.8,15.6,17.2,17.5,20.8,21.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400050,"Alto Alegre",18.8,14.4,23.5,16.2,16.1,16,13.6,16.3,16,13,15.9
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400100,"Boa Vista",51.6,49.2,47.2,44.8,45.4,50.7,52.5,56,55.6,50.5,51.1
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400159,"Bonfim",16.1,24.5,20.3,17.6,18,18.2,24.5,20,23.9,21,26
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400175,"Cantá",24.9,23.7,22.5,19,19.4,28.5,25.7,25.1,31.8,27.3,23.4
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400209,"Caracaraí",22,21.9,23.5,24.2,27.4,34.1,42.8,38.6,39.6,36.2,40.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400233,"Caroebe",49.2,49.4,46.9,47.1,53,51.9,61.9,51,56.3,58,61.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400282,"Iracema",33.3,25.3,40,36.4,31.3,41,37.3,38.4,42.9,37.7,40
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400308,"Mucajaí",38.2,37.3,43,52.6,46.7,51.2,49,55.5,49.2,45.2,46.2
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400407,"Normandia",14.9,16.2,14.1,12.9,16.3,22.9,21.5,18.9,21.4,25.3,22.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400456,"Pacaraima",24,33.2,33.6,26.6,28.8,30.9,32.7,25.5,32.1,26.7,24.1
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400472,"Rorainópolis",29.7,37.2,41,44.8,47.6,51.6,53.9,51.3,46.9,48.9,60.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400506,"São João da Baliza",42.6,47.4,67.5,54.3,50.8,52.1,53.8,45.2,50.8,56.3,49.6
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400605,"São Luiz",35.2,41.7,52.8,44,41.2,58.2,54.9,56.6,51.9,61.6,53.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Roraima",1400704,"Uiramutã",5.4,6.8,6,4.4,17,19.7,18.3,16.7,20.9,18.1,23.5
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Pará",1500107,"Abaetetuba",27,32.5,39.7,46.7,47.8,47.6,47.3,53.4,53.9,54,55
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Pará",1500131,"Abel Figueiredo",23.3,28.6,50.4,63.2,59.7,44,45.5,39.3,39.4,58.5,58.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Pará",1500206,"Acará",14.8,16.4,32.9,29.1,25.2,31.5,37.4,31.3,33.6,33.7,31.9
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Pará",1500305,"Afuá",8.3,12.1,13.8,15.2,14.2,21.3,20.3,17.7,20.7,21.5,25.7
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Pará",1500347,"Água Azul do Norte",18.7,30.6,41.4,30.5,40,37.4,49.2,54.6,57.2,67.3,69.3
"Saúde","TX_DATASUS_PRE_NATAL_MUN","Pará",1500404,"Alenquer",35.6,34.6,39.6,47.7,51.1,39.2,38.4,43.5,41.9,38.5,43.8
