"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100254,"Presidente Médici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100262,"Rio Crespo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100288,"Rolim de Moura",NA,NA,NA,NA,1.8,2.7,NA,2.6,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100296,"Santa Luzia D'Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100304,"Vilhena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100320,"São Miguel do Guaporé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100338,"Nova Mamoré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100346,"Alvorada D'Oeste",NA,34.5,NA,35.9,35.3,37.6,38.9,39.8,40.6,43.9,47.6
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100379,"Alto Alegre dos Parecis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100403,"Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100452,"Buritis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100502,"Novo Horizonte do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100601,"Cacaulândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100700,"Campo Novo de Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100809,"Candeias do Jamari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100908,"Castanheiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100924,"Chupinguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1100940,"Cujubim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101005,"Governador Jorge Teixeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101104,"Itapuã do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101203,"Ministro Andreazza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101302,"Mirante da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101401,"Monte Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101435,"Nova União",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101450,"Parecis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101468,"Pimenteiras do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101476,"Primavera de Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101484,"São Felipe D'Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101492,"São Francisco do Guaporé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101500,"Seringueiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101559,"Teixeirópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101609,"Theobroma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101708,"Urupá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101757,"Vale do Anari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Rondônia",1101807,"Vale do Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200013,"Acrelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200054,"Assis Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200104,"Brasiléia",NA,NA,22.9,22.5,24,24.8,24.3,23.9,23.4,22.4,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200138,"Bujari",NA,NA,NA,NA,NA,1.3,NA,1.3,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200179,"Capixaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200203,"Cruzeiro do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200252,"Epitaciolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200302,"Feijó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200328,"Jordão",NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200336,"Mâncio Lima",NA,NA,NA,1.9,NA,1.8,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200344,"Manoel Urbano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200351,"Marechal Thaumaturgo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200385,"Plácido de Castro",NA,6.8,NA,73.9,NA,61.3,60.7,60.1,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200393,"Porto Walter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200401,"Rio Branco",20.3,20.2,19.9,23.8,20.2,21.2,22.6,22,21.6,20.5,21.6
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200427,"Rodrigues Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200435,"Santa Rosa do Purus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200450,"Senador Guiomard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200500,"Sena Madureira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200609,"Tarauacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200708,"Xapuri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Acre",1200807,"Porto Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300029,"Alvarães",NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300060,"Amaturá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300086,"Anamã",NA,39.2,39.1,38.1,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300102,"Anori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300144,"Apuí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300201,"Atalaia do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300300,"Autazes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300409,"Barcelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300508,"Barreirinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300607,"Benjamin Constant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300631,"Beruri",NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300680,"Boa Vista do Ramos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300706,"Boca do Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300805,"Borba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300839,"Caapiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1300904,"Canutama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301001,"Carauari",NA,NA,NA,NA,NA,NA,NA,NA,21.2,21.4,21.2
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301100,"Careiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301159,"Careiro da Várzea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301209,"Coari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301308,"Codajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301407,"Eirunepé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301506,"Envira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301605,"Fonte Boa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301654,"Guajará",NA,NA,NA,2.8,2.6,3.2,4.1,5.9,6.1,6.2,6.1
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301704,"Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301803,"Ipixuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301852,"Iranduba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301902,"Itacoatiara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1301951,"Itamarati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1302009,"Itapiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1302108,"Japurá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1302207,"Juruá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1302306,"Jutaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1302405,"Lábrea",NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1302504,"Manacapuru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1302553,"Manaquiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1302603,"Manaus",12.1,21.3,26.8,27.5,8.8,9.9,10.4,10.2,12.2,12.4,19.9
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1302702,"Manicoré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1302801,"Maraã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1302900,"Maués",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303007,"Nhamundá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303106,"Nova Olinda do Norte",NA,4.2,4.1,4,NA,NA,8.9,8.7,NA,14.4,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303205,"Novo Airão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303304,"Novo Aripuanã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303403,"Parintins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303502,"Pauini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303536,"Presidente Figueiredo",11.7,28.7,NA,47.8,14.3,14.3,15.2,NA,46.6,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303569,"Rio Preto da Eva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303601,"Santa Isabel do Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303700,"Santo Antônio do Içá",NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303809,"São Gabriel da Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303908,"São Paulo de Olivença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1303957,"São Sebastião do Uatumã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1304005,"Silves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1304062,"Tabatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1304104,"Tapauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1304203,"Tefé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1304237,"Tonantins",NA,NA,NA,2,NA,NA,42.5,42.1,41.8,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1304260,"Uarini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1304302,"Urucará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Amazonas",1304401,"Urucurituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400027,"Amajari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400050,"Alto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400100,"Boa Vista",18.9,18.7,29.3,39.1,39.1,39.8,56.7,56.7,62.5,73.3,87.9
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400159,"Bonfim",NA,NA,NA,NA,NA,19.4,NA,13.6,NA,NA,25.5
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400175,"Cantá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400209,"Caracaraí",NA,NA,NA,NA,NA,54.1,53.3,52.6,51.9,50.1,50.6
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400233,"Caroebe",NA,NA,NA,NA,NA,22.2,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400282,"Iracema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400308,"Mucajaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400407,"Normandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400456,"Pacaraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400472,"Rorainópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400506,"São João da Baliza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400605,"São Luiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Roraima",1400704,"Uiramutã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500107,"Abaetetuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500131,"Abel Figueiredo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500206,"Acará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500305,"Afuá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500347,"Água Azul do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500404,"Alenquer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500503,"Almeirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500602,"Altamira",NA,NA,NA,NA,NA,18.7,NA,33.8,33.3,32.8,32.4
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500701,"Anajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500800,"Ananindeua",NA,NA,NA,NA,NA,NA,2.1,0.8,1,2,2.1
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500859,"Anapu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500909,"Augusto Corrêa",5.3,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1500958,"Aurora do Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501006,"Aveiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501105,"Bagre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501204,"Baião",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501253,"Bannach",NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501303,"Barcarena",NA,NA,NA,17.1,16.4,10.6,10.4,10.1,9.9,NA,5.5
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501402,"Belém",6.7,7.7,8.1,7.2,7.1,12.7,12.8,12.6,13,13.6,15.8
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501451,"Belterra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501501,"Benevides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501576,"Bom Jesus do Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501600,"Bonito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501709,"Bragança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501725,"Brasil Novo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saneamento","TX_SNIS_ESGOTO_MUN","Pará",1501758,"Brejo Grande do Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
