AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2016,2017,2018,2019
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3170578,Vargem Alegre,18.1,20.2,24.7,34.6
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3170602,Vargem Bonita,44.7,52.7,40,39.3
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3170651,Vargem Grande do Rio Pardo,21,23.7,23.7,42.6
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3170701,Varginha,33.1,37.3,43.2,42.2
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3170750,Varjão de Minas,20.4,19,20.7,23.5
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3170800,Várzea da Palma,17.6,19.1,23.4,22.3
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3170909,Varzelândia,26.5,28.5,35.4,39.2
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171006,Vazante,34.9,39,47.8,51.2
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171030,Verdelândia,25.4,31.1,35.3,35.7
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171071,Veredinha,44.2,49.6,67.4,86.3
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171105,Veríssimo,6.3,10.1,11.7,15.4
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171154,Vermelho Novo,22.3,17.5,26.3,29.8
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171204,Vespasiano,7.4,11.8,14.2,12.3
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171303,Viçosa,52.1,54.7,60.5,68.8
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171402,Vieiras,15,9.3,21.3,23
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171501,Mathias Lobato,49.8,39.7,39.6,31.3
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171600,Virgem da Lapa,18.2,26,32.1,35.9
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171709,Virgínia,12.8,14,25.9,34.2
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171808,Virginópolis,22,27.1,35.2,34.4
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3171907,Virgolândia,8.7,12.9,19.7,0
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3172004,Visconde do Rio Branco,34.2,36.2,40.2,42.3
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3172103,Volta Grande,21.1,32.2,39.5,46.1
Educação,TX_INEP_CRECHE_0_3_MUN,Minas Gerais,3172202,Wenceslau Braz,19.3,13,19.4,25
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200102,Afonso Cláudio,34.9,37.4,42.3,45.5
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200136,Águia Branca,23.1,29.8,27.2,28.4
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200169,Água Doce do Norte,14.5,17,21.4,26.3
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200201,Alegre,46.3,52.5,56.2,56.1
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200300,Alfredo Chaves,44,45.6,50.3,58.4
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200359,Alto Rio Novo,31.9,33.9,37.2,37.2
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200409,Anchieta,68.4,68.7,64.3,64.5
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200508,Apiacá,25.3,26.8,26,29
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200607,Aracruz,28.6,30.5,30.4,32.3
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200706,Atílio Vivacqua,51,49.8,73.2,62
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200805,Baixo Guandu,45.4,48.1,49.5,52.5
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3200904,Barra de São Francisco,24.9,27.8,34.6,37.6
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3201001,Boa Esperança,31.3,35.3,38.2,40.1
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3201100,Bom Jesus do Norte,37.3,54.1,61,69.7
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3201159,Brejetuba,27.1,27.6,24.8,30.6
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3201209,Cachoeiro de Itapemirim,48.5,51.7,56.6,59.9
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3201308,Cariacica,14.3,13.4,31.7,15.8
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3201407,Castelo,37.2,39.4,37.6,45.1
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3201506,Colatina,49,52.2,56.8,54.2
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3201605,Conceição da Barra,42.5,48.3,53.8,55.4
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3201704,Conceição do Castelo,35.6,42,41.8,45.6
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3201803,Divino de São Lourenço,4,6.8,13.7,16
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3201902,Domingos Martins,31.1,33.9,37.7,40.7
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202009,Dores do Rio Preto,18.1,15.5,26.4,17.7
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202108,Ecoporanga,45,46.4,51.2,55.5
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202207,Fundão,29.3,34,43.6,42.8
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202256,Governador Lindenberg,48.8,45.9,51.6,53.8
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202306,Guaçuí,34.1,37.4,40.3,50.2
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202405,Guarapari,37.5,39.2,47.9,50.4
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202454,Ibatiba,14,17.6,24.4,25.1
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202504,Ibiraçu,45.1,52.5,54.6,63.9
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202553,Ibitirama,24.9,44,31.1,39.3
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202603,Iconha,61.2,61.2,71.3,74.9
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202652,Irupi,33.7,34.2,41.4,38
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202702,Itaguaçu,32.1,40.2,49.8,59.8
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202801,Itapemirim,53.4,58.2,60.3,65.6
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3202900,Itarana,30.3,35.3,40.4,50.3
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203007,Iúna,24.2,23.3,28.6,29.2
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203056,Jaguaré,38.4,39.7,36.5,39
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203106,Jerônimo Monteiro,30.3,34.2,48.4,55.7
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203130,João Neiva,54.4,50.1,52.1,46.9
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203163,Laranja da Terra,10.7,19.6,21.7,24.8
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203205,Linhares,45.2,46.5,48.4,45.9
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203304,Mantenópolis,42.3,43.7,41.4,41.1
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203320,Marataízes,36.1,38.9,45.7,44.9
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203346,Marechal Floriano,36.2,49.2,44.4,42.2
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203353,Marilândia,20.7,34.6,40.5,45.8
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203403,Mimoso do Sul,31.2,32.5,36.4,38.8
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203502,Montanha,52,50.3,54.9,54
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203601,Mucurici,26.1,31.4,35.6,40.1
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203700,Muniz Freire,24.4,33.5,32.7,40.7
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203809,Muqui,26.4,31,33,28.8
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3203908,Nova Venécia,29.6,31.9,31.9,36.7
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204005,Pancas,25.6,32.3,34,35
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204054,Pedro Canário,19.7,28.6,24.5,30
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204104,Pinheiros,18.1,21.9,20.5,18.2
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204203,Piúma,30.4,37.5,45,47.3
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204252,Ponto Belo,37.7,48.9,39.4,47
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204302,Presidente Kennedy,68.6,78,103.4,124.5
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204351,Rio Bananal,28.1,35.4,39.3,38.1
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204401,Rio Novo do Sul,39,43.4,54.4,59.5
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204500,Santa Leopoldina,27.5,32.7,32,37.2
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204559,Santa Maria de Jetibá,26.9,25.1,31.4,33.5
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204609,Santa Teresa,29.4,33.4,35.7,41
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204658,São Domingos do Norte,37.2,30.2,34.4,38.9
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204708,São Gabriel da Palha,30.8,30.1,31.8,32.7
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204807,São José do Calçado,25.8,23.2,31.4,29.4
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204906,São Mateus,25.4,28.9,30.5,31.3
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3204955,São Roque do Canaã,32.7,33.6,45.5,50.9
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3205002,Serra,22.6,22.8,24.7,27
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3205010,Sooretama,40.4,44.1,47.1,51.1
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3205036,Vargem Alta,25.8,29.8,31.5,35.9
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3205069,Venda Nova do Imigrante,54.2,57.9,64.1,68.9
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3205101,Viana,42.1,45.7,48.4,48.2
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3205150,Vila Pavão,16.9,14.6,16.8,16
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3205176,Vila Valério,38.7,44.3,51.2,51.5
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3205200,Vila Velha,19.8,21,20.9,21.5
Educação,TX_INEP_CRECHE_0_3_MUN,Espírito Santo,3205309,Vitória,69.6,69.1,71.3,70.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300100,Angra dos Reis,15,14.4,12.9,18.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300159,Aperibé,59.5,64,66.4,59.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300209,Araruama,24.9,22.2,22.4,26.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300225,Areal,23.1,32.1,36,42.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300233,Armação dos Búzios,35.4,38.1,33.7,34.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300258,Arraial do Cabo,62.2,72.7,63.8,55.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300308,Barra do Piraí,31.8,33.1,34.3,37.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300407,Barra Mansa,12.8,12.7,13.4,15
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300456,Belford Roxo,6.8,8,11,10.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300506,Bom Jardim,29.9,28.2,31.9,32.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300605,Bom Jesus do Itabapoana,37,41.9,40.8,46.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300704,Cabo Frio,30,35.5,37.3,37.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300803,Cachoeiras de Macacu,25.8,26.3,29.4,30.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300902,Cambuci,40.7,45.5,49,45.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300936,Carapebus,32.4,34.6,41.2,43.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3300951,Comendador Levy Gasparian,29.9,36.5,42.1,53.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301009,Campos dos Goytacazes,37.9,37.2,34.5,33
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301108,Cantagalo,18.4,5.5,21.4,22.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301157,Cardoso Moreira,44.6,36.1,40.1,41.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301207,Carmo,42.4,45.3,42.7,48.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301306,Casimiro de Abreu,57.7,60.3,56.7,50.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301405,Conceição de Macabu,48.5,45.3,50.3,51.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301504,Cordeiro,48,47.6,50.1,49
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301603,Duas Barras,46.5,44.6,48.3,50.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301702,Duque de Caxias,9.6,10.6,10.8,12.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301801,Engenheiro Paulo de Frontin,35.6,41.7,39.8,40
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301850,Guapimirim,23.1,26.2,29.9,30.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301876,Iguaba Grande,56.7,60.2,65.8,66.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3301900,Itaboraí,12.2,13.2,13.6,15.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302007,Itaguaí,42,37.4,38,37.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302056,Italva,24.5,25.8,37.7,38.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302106,Itaocara,30.3,30,29.4,30.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302205,Itaperuna,43.6,40.6,40.7,40.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302254,Itatiaia,36.6,38.2,41.4,43.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302270,Japeri,7.2,6.7,7.4,7.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302304,Laje do Muriaé,30.7,34.6,35.8,58.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302403,Macaé,42.8,43.2,42.4,39.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302452,Macuco,54.1,57.7,69.9,75.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302502,Magé,16.8,22.3,27.3,34.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302601,Mangaratiba,45.6,55.7,54.3,56.7
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302700,Maricá,16.6,17.3,19.4,24
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302809,Mendes,41.8,49.2,54.9,51.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302858,Mesquita,15,16.5,18.7,20.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3302908,Miguel Pereira,43.8,42.2,53.2,48.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303005,Miracema,41.6,41.4,49,54.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303104,Natividade,47.9,52,52.5,59.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303203,Nilópolis,20,19.7,19.1,23.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303302,Niterói,28.4,27.6,28.3,26.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303401,Nova Friburgo,42.3,45,44.4,45.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303500,Nova Iguaçu,5.3,5.8,6.8,7.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303609,Paracambi,23.6,23.9,28.8,29.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303708,Paraíba do Sul,40.6,47.5,46.6,40
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303807,Paraty,17,18.8,21.1,23
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303856,Paty do Alferes,15,18.5,19.5,25.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303906,Petrópolis,35.8,38.1,39,40.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3303955,Pinheiral,40.4,42.4,42,53.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304003,Piraí,28.2,28,30.1,29.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304102,Porciúncula,39,41.8,42,36.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304110,Porto Real,27.1,28.1,30.7,30.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304128,Quatis,24.8,48.7,49.2,45.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304144,Queimados,8.2,7.7,6.9,6.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304151,Quissamã,47.4,43.2,48.8,51.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304201,Resende,30.2,33.4,39.7,40
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304300,Rio Bonito,41.5,42.8,41,40
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304409,Rio Claro,20.9,24.7,27,30.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304508,Rio das Flores,52.6,57.6,56.7,54.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304524,Rio das Ostras,24.4,22,23.9,25.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304557,Rio de Janeiro,35.8,37,35.6,35.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304607,Santa Maria Madalena,34.7,40,47.2,54.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304706,Santo Antônio de Pádua,42.5,45.2,43.6,49.4
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304755,São Francisco de Itabapoana,18.3,25.8,22.3,26.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304805,São Fidélis,36.1,43.2,42.4,42.6
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3304904,São Gonçalo,12.5,12.7,12.7,13.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305000,São João da Barra,64.4,64.7,62.8,60.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305109,São João de Meriti,10.6,11.7,12.6,13
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305133,São José de Ubá,31.1,28.3,32.5,39.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305158,São José do Vale do Rio Preto,6.6,14.4,18.2,29.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305208,São Pedro da Aldeia,26.8,29.7,30.3,31.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305307,São Sebastião do Alto,60.7,53.9,55.7,51.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305406,Sapucaia,32.4,33.6,37.6,39.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305505,Saquarema,32.6,41.7,43.5,73.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305554,Seropédica,23,12.1,12.5,17.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305604,Silva Jardim,35.7,41.4,45.8,46.3
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305703,Sumidouro,10.8,12.3,12.9,14.9
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305752,Tanguá,30.9,32.3,34.9,34.1
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305802,Teresópolis,27.9,31.8,31.1,31.5
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3305901,Trajano de Moraes,34.7,33.7,33.7,44
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3306008,Três Rios,35.6,35.2,37.3,36.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3306107,Valença,32.4,34.1,36.6,38.2
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3306156,Varre-Sai,23.8,29.8,26.1,31.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3306206,Vassouras,26.1,29.9,29.7,30.8
Educação,TX_INEP_CRECHE_0_3_MUN,Rio de Janeiro,3306305,Volta Redonda,49,49.6,51.5,51.9
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3500105,Adamantina,47.4,48.6,48.7,54.5
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3500204,Adolfo,49.7,52.3,47.7,56.2
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3500303,Aguaí,28.3,31.5,39.4,40.8
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3500402,Águas da Prata,22.4,33,31.2,38.3
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3500501,Águas de Lindóia,60.4,60.1,60.4,67.5
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3500550,Águas de Santa Bárbara,86.3,43.7,58.6,69.3
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3500600,Águas de São Pedro,83.8,69.9,65.1,72.8
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3500709,Agudos,52.4,51.8,55.2,60.6
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3500758,Alambari,46.6,43.7,43.4,47.2
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3500808,Alfredo Marcondes,57.5,65.2,71.1,87.5
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3500907,Altair,45.1,46.1,47.6,41.3
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3501004,Altinópolis,47.1,52,57.6,65.4
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3501103,Alto Alegre,26.8,26.9,26.7,19.7
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3501152,Alumínio,34.8,32.7,39.5,36.7
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3501202,Álvares Florence,49.6,63.2,68.9,59.5
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3501301,Álvares Machado,27.9,32.5,40.1,42.1
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3501400,Álvaro de Carvalho,38.4,41,50.6,51.2
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3501509,Alvinlândia,70.5,66.9,73.8,69.4
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3501608,Americana,51.6,52.9,53.3,52.5
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3501707,Américo Brasiliense,55.8,54.6,54.7,55.5
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3501806,Américo de Campos,37.6,45.8,47.4,46.6
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3501905,Amparo,45.5,46.6,49.3,53.3
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3502002,Analândia,51.3,47.9,53,56.7
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3502101,Andradina,41.1,43.1,41.6,44.5
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3502200,Angatuba,34.6,36.4,39.9,38.7
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3502309,Anhembi,43.5,42.4,42.2,46.2
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3502408,Anhumas,62.9,64.2,83.2,82.3
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3502507,Aparecida,40.4,43.6,42.8,39.1
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3502606,Aparecida d'Oeste,61,70.4,71.1,70.4
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3502705,Apiaí,25.9,32.1,36.7,38.1
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3502754,Araçariguama,28.8,28.4,34.8,32.3
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3502804,Araçatuba,52.8,53,65.4,62.7
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3502903,Araçoiaba da Serra,37.1,37.4,44.7,45.4
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3503000,Aramina,48.2,49.5,51.5,52.7
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3503109,Arandu,29.5,37.4,34.8,46.6
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3503158,Arapeí,17.9,14.4,23.9,27.8
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3503208,Araraquara,61.8,63.6,63.6,60.8
Educação,TX_INEP_CRECHE_0_3_MUN,São Paulo,3503307,Araras,80.4,81.4,79.4,77.1
