AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2009,2011,2013,2015,2017,2019
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3111507,Campos Altos,4.1,4.5,4.8,4.4,4.4,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3111606,Campos Gerais,4.2,4.1,4.5,4.4,4.5,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3111705,Canaã,4.9,4.4,5.5,5,5.3,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3111804,Canápolis,4.8,4.3,4.6,4.8,4.6,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3111903,Cana Verde,4.7,4.6,5.1,4.9,4.4,5.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112000,Candeias,4.7,5.2,5.4,5.2,5.4,5.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112059,Cantagalo,4.1,4.3,4.3,NA,3.9,4.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112109,Caparaó,4.7,4.8,4.6,4.4,4.8,4.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112208,Capela Nova,5.1,4.9,5.4,5.2,5.5,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112307,Capelinha,4.2,4.7,5.3,5.1,4.9,5.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112406,Capetinga,5,5.7,5.5,5.1,5.5,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112505,Capim Branco,4.2,4.1,4.4,4.2,3.9,3.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112604,Capinópolis,4.4,4.2,4.6,4.8,4.2,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112653,Capitão Andrade,4.1,3.2,4.6,3.8,3.9,3.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112703,Capitão Enéas,3.2,4,3.8,4,4,3.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112802,Capitólio,5.1,5.3,5.1,5.4,5,5.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3112901,Caputira,3.2,3.7,4.3,4.4,3.5,3.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3113008,Caraí,3.7,3.8,3.9,4,3.7,3.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3113107,Caranaíba,4.2,4.5,5,4.1,4.6,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3113206,Carandaí,5.3,4.7,5.1,5.1,5.1,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3113305,Carangola,3.4,3.5,3.8,3.8,3.5,3.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3113404,Caratinga,4.1,4.2,4.7,4.4,4.4,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3113503,Carbonita,4.8,4.9,5,4.9,4.9,4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3113602,Careaçu,4.2,4.6,4.7,4.4,4.5,4.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3113701,Carlos Chagas,4.1,4,3.8,4.5,4,3.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3113800,Carmésia,4.6,4.9,4.9,5.3,4.6,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3113909,Carmo da Cachoeira,4.2,4.3,4.8,4.5,4.5,4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3114006,Carmo da Mata,4.8,5,4.4,4.6,4.2,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3114105,Carmo de Minas,4.6,4.2,5.1,4.5,4.3,4.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3114204,Carmo do Cajuru,4.3,5.2,4.2,4.8,4.2,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3114303,Carmo do Paranaíba,4.4,4.9,5.4,5.3,5.3,5.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3114402,Carmo do Rio Claro,5.3,5.1,5.1,5.2,5.3,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3114501,Carmópolis de Minas,4.6,4.7,5.4,5,4.6,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3114550,Carneirinho,4,4.5,4.5,4.6,4.6,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3114600,Carrancas,5,4.3,4.3,4.6,4,5.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3114709,Carvalhópolis,4.7,6.4,5.2,4.8,5.6,5.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3114808,Carvalhos,4.9,5,5.8,5.5,5,4.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3114907,Casa Grande,NA,5.1,5.5,5.4,4.6,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115003,Cascalho Rico,4.1,5.2,4.9,5.5,5.8,5.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115102,Cássia,4.7,4.9,4.8,5,4.8,4.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115201,Conceição da Barra de Minas,4.4,4.7,4.8,5.6,4.8,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115300,Cataguases,4.6,4.6,4.3,4.2,4.5,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115359,Catas Altas,4.7,4.7,4.7,4.6,4.4,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115409,Catas Altas da Noruega,3.4,4.1,4.2,4.2,4.6,4.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115458,Catuji,3.3,4,3.7,3.5,3.9,3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115474,Catuti,3.4,3.4,4.4,4.5,4.6,4.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115508,Caxambu,3.7,3.7,5.2,4.5,3.9,4.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115607,Cedro do Abaeté,4,NA,NA,NA,4.8,NA
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115706,Central de Minas,3.7,4.7,4.4,4.3,4.6,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115805,Centralina,4.4,4.6,4.4,3.8,4.3,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3115904,Chácara,4.1,5.1,5.5,4.4,5.2,4.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3116001,Chalé,4.7,4.7,5.2,4.6,4.7,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3116100,Chapada do Norte,3.9,4,4.6,4.5,4.1,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3116159,Chapada Gaúcha,3.6,4.5,4.8,4.8,4.5,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3116209,Chiador,3.4,4.4,3.8,4,3.7,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3116308,Cipotânea,3.7,4.4,4.4,4.3,4.9,NA
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3116407,Claraval,4.2,5.3,4.7,4.9,5,NA
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3116506,Claro dos Poções,4.6,4.8,4.8,4.3,4.7,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3116605,Cláudio,5.3,5.6,5.6,5.4,5.5,5.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3116704,Coimbra,5,4.8,5.2,5.3,4.8,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3116803,Coluna,5,5,5.3,4.3,5,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3116902,Comendador Gomes,4.1,4.5,5.2,5.6,5.2,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117009,Comercinho,3.1,3.8,NA,3.5,3.7,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117108,Conceição da Aparecida,5.4,5.6,6,5.6,5.4,5.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117207,Conceição das Pedras,4,4.4,6.2,4.8,4.8,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117306,Conceição das Alagoas,4.3,4.9,4.7,5,4.8,4.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117405,Conceição de Ipanema,NA,NA,NA,NA,5,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117504,Conceição do Mato Dentro,3.7,4.1,3.9,3.7,3.6,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117603,Conceição do Pará,NA,4.6,4.6,4.9,5.1,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117702,Conceição do Rio Verde,4.3,4.3,4.6,4.7,4.1,3.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117801,Conceição dos Ouros,4.7,5.2,5.5,4.9,5.2,5.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117836,Cônego Marinho,3.5,3.5,3.7,3.9,4,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117876,Confins,3.7,3.7,4.3,4.2,4.2,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3117900,Congonhal,4.1,4.4,5.2,5.5,4.9,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3118007,Congonhas,4.2,4.6,4.6,5.1,4.7,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3118106,Congonhas do Norte,3.7,3.9,4.9,4.2,3.9,3.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3118205,Conquista,3.4,4.4,4.8,3.9,4.1,4.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3118304,Conselheiro Lafaiete,4.5,4.9,4.8,4.7,4.7,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3118403,Conselheiro Pena,4.3,4.4,4.9,4.6,4.7,4.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3118502,Consolação,4.6,4.4,NA,4.8,4.9,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3118601,Contagem,4,4.2,4.3,4.4,4.3,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3118700,Coqueiral,4.1,4.6,4.9,4.6,4.4,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3118809,Coração de Jesus,4.2,4.7,4.5,4.2,4.4,4.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3118908,Cordisburgo,4.6,4.6,5.1,4.9,4.8,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3119005,Cordislândia,4.6,4.4,3.8,4.7,4.3,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3119104,Corinto,4,4.7,4.9,4.5,4.3,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3119203,Coroaci,4.1,4.2,5.5,4.4,4.4,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3119302,Coromandel,4.9,5.4,5.6,5.3,5.5,5.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3119401,Coronel Fabriciano,4.2,4.5,4.7,4.6,4.8,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3119500,Coronel Murta,4.7,3.8,5.1,4.8,4.2,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3119609,Coronel Pacheco,3.8,4.1,4.3,5.9,4.5,5.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3119708,Coronel Xavier Chaves,5.1,6,6.3,5.2,5.4,5.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3119807,Córrego Danta,3.6,3.9,4.5,4.4,4.6,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3119906,Córrego do Bom Jesus,4.7,5.2,5.7,5.6,6.3,6.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3119955,Córrego Fundo,3.6,5.1,5.2,5,5,5.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120003,Córrego Novo,4.1,4,4.4,4.6,3.8,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120102,Couto de Magalhães de Minas,4.5,4.4,4.1,4.1,3.9,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120151,Crisólita,3.3,4,3.9,3.9,3.8,3.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120201,Cristais,4.1,4.8,5.1,4.8,4.5,5.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120300,Cristália,3.2,4.2,3.8,4.4,3.2,4.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120409,Cristiano Otoni,3.4,4.1,4.2,4.5,3.5,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120508,Cristina,4.6,3.8,4.2,5.1,4.8,NA
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120607,Crucilândia,3.3,3.9,4.5,4.7,4.6,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120706,Cruzeiro da Fortaleza,4.8,5.5,5.5,5.8,5.5,5.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120805,Cruzília,4.5,4.9,5.4,4.7,4.9,5.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120839,Cuparaque,4.3,3.6,5,4.5,4.4,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120870,Curral de Dentro,3.4,4,4.6,3.9,4.4,3.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3120904,Curvelo,3.9,4.4,4.8,4.5,4.2,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3121001,Datas,3.9,4.6,4.5,4.3,4.3,4.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3121100,Delfim Moreira,4,4.6,5.1,5.4,5.1,5.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3121209,Delfinópolis,4.6,5.1,5.3,4.9,4.1,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3121258,Delta,4.5,4.3,4.1,5.2,4.4,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3121308,Descoberto,4.7,4.6,6.1,5.9,5,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3121407,Desterro de Entre Rios,5.1,5.2,5.5,5.1,4.6,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3121506,Desterro do Melo,5,5.4,5.8,5.2,5.6,5.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3121605,Diamantina,4.1,4.3,4.2,4.2,3.9,4.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3121704,Diogo de Vasconcelos,4.1,4.4,4.3,4.7,4.3,4.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3121803,Dionísio,4.3,4.8,4.7,4.4,4.9,5.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3121902,Divinésia,3.6,4.8,5,5.6,4.2,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122009,Divino,4.3,4.1,4.3,4.5,4.1,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122108,Divino das Laranjeiras,4.3,4.9,4.8,4.9,4.1,3.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122207,Divinolândia de Minas,3.8,4.3,5,4.6,4,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122306,Divinópolis,4.6,5.1,4.8,5.1,5.1,5.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122355,Divisa Alegre,3.2,3.6,4.6,5,4.5,4.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122405,Divisa Nova,4.7,4.6,4.8,4.7,4.9,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122454,Divisópolis,3.5,3.2,5.1,4.6,4.5,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122470,Dom Bosco,3.9,4.5,5.1,4.5,4.8,5.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122504,Dom Cavati,3.8,3.9,4.5,4.2,4.2,4.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122603,Dom Joaquim,4.1,4,4.3,3.9,4,5.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122702,Dom Silvério,4.8,4.7,5.7,5.2,5.6,5.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122801,Dom Viçoso,5.5,5.6,5.6,5.7,5.7,6.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3122900,Dona Eusébia,4,5.2,5.2,5.3,4.8,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123007,Dores de Campos,4.9,4.7,4.7,5.1,4.9,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123106,Dores de Guanhães,4.4,5.2,5.1,4.4,5,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123205,Dores do Indaiá,5,4.8,4.9,4.9,4.8,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123304,Dores do Turvo,4.6,4.8,5.5,5.6,5.5,5.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123403,Doresópolis,5.3,4.5,NA,5.7,5,5.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123502,Douradoquara,4.5,4.8,4.8,5.9,4.9,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123528,Durandé,3.8,3.9,4.1,4.3,4.2,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123601,Elói Mendes,4.6,4.8,5,4.8,4.4,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123700,Engenheiro Caldas,3.6,3.6,4.8,4,3.8,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123809,Engenheiro Navarro,3.4,3.2,4,3.7,3.7,4.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123858,Entre Folhas,4.4,4.4,4.9,5.4,4.7,5.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3123908,Entre Rios de Minas,4.6,5,5.2,5.2,5,5.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3124005,Ervália,4.1,4.6,5.3,5,5,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3124104,Esmeraldas,3.5,3.9,4.4,4.1,3.8,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3124203,Espera Feliz,4.3,NA,4.5,4.2,4,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3124302,Espinosa,3.7,3.3,4.4,4.3,4.5,4.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3124401,Espírito Santo do Dourado,3.9,4.6,4.9,4.5,4.8,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3124500,Estiva,4.5,4.6,4.5,5.1,5.7,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3124609,Estrela Dalva,4.3,5.1,NA,4.7,5.2,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3124708,Estrela do Indaiá,4.9,4.5,5.3,4,5.2,5.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3124807,Estrela do Sul,4.5,4.8,5.4,4.8,4.9,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3124906,Eugenópolis,4.1,4.3,4.7,4.5,4.8,4.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3125002,Ewbank da Câmara,4.2,4.3,4.8,3.6,3.7,4.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3125101,Extrema,4.4,4.9,5.7,5.3,5.6,5.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3125200,Fama,3.7,3.9,5.2,4.7,5.1,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3125309,Faria Lemos,4,3.5,4.4,4.1,3.7,4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3125408,Felício dos Santos,4,4.5,4.9,3.9,4.2,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3125507,São Gonçalo do Rio Preto,3.8,4.5,5.4,5,4.2,5.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3125606,Felisburgo,3.9,5,4.9,3.6,4.8,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3125705,Felixlândia,3.4,4.6,4.8,4.3,3.9,4.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3125804,Fernandes Tourinho,3.3,3.4,3.9,3.7,3.9,3.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3125903,Ferros,4,3.6,4.7,4.4,3.7,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3125952,Fervedouro,4.2,4.4,5.1,4.4,NA,4.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126000,Florestal,4.2,4,4.9,5.2,4.9,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126109,Formiga,4.9,5.3,5.4,5,5,5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126208,Formoso,3.9,4.5,5.7,5.3,5,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126307,Fortaleza de Minas,4,5,5.4,5.2,5.2,4.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126406,Fortuna de Minas,4.4,5,5.4,5.6,5.9,5.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126505,Francisco Badaró,4,4.8,4.6,4.7,4.7,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126604,Francisco Dumont,4,4.9,4.2,4.6,4.3,4.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126703,Francisco Sá,3.7,3.6,4,4.1,3.8,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126752,Franciscópolis,4.3,4.3,3.7,3.9,4.9,4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126802,Frei Gaspar,3.2,4.1,4.9,4.7,3.5,3.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126901,Frei Inocêncio,4.2,3.6,4.4,4.1,3.9,3.5
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3126950,Frei Lagonegro,4.4,4.7,5,4.5,4.6,4.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127008,Fronteira,3.4,3.5,3.5,4.1,3.8,4.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127057,Fronteira dos Vales,2.8,3.5,NA,4.3,4,4.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127073,Fruta de Leite,2.4,3.1,3.6,3.8,3.6,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127107,Frutal,4.3,4.7,4.6,4.6,4.2,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127206,Funilândia,3.2,4.6,4.7,4.3,4.2,4.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127305,Galiléia,3.6,3.4,4.7,4,4.2,NA
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127339,Gameleiras,3.9,3.4,4.2,4.5,4.5,3.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127354,Glaucilândia,4.2,3.9,NA,4.5,4.5,4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127370,Goiabeira,2.9,3.5,5.4,4.3,4.4,NA
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127388,Goianá,4.9,4.6,5.3,5.5,3.8,4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127404,Gonçalves,4.7,4.7,5.5,4.6,5.3,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127503,Gonzaga,3.3,4,4.5,4.1,4.1,3.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127602,Gouveia,5.2,5.3,5.3,5.2,5.2,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127701,Governador Valadares,3.9,4.1,4.5,4.4,4.1,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127800,Grão Mogol,3.9,4.3,4.6,NA,4.2,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3127909,Grupiara,3.5,4.7,4.4,5.3,5,5.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3128006,Guanhães,4,4.5,4.6,4.5,4.2,4.8
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3128105,Guapé,4.5,5.4,5.3,5,4.7,5.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3128204,Guaraciaba,4.1,4.1,4.6,4.8,4.4,4.6
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3128253,Guaraciama,3.8,4.2,4.4,4.5,4.3,3.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3128303,Guaranésia,4.3,4.3,4.4,4.9,4.2,4.9
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3128402,Guarani,4.6,5,5.9,5.1,4.9,5.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3128501,Guarará,NA,4.4,NA,4.5,4.3,NA
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3128600,Guarda-Mor,3.9,4.3,4.3,4.5,3.7,4.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3128709,Guaxupé,5.2,4.9,5.4,5,4.8,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3128808,Guidoval,5,3.8,4.7,4.2,5,4.1
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3128907,Guimarânia,3.6,4.5,4.7,5.1,4.4,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3129004,Guiricema,5.8,5.5,5.8,5.5,5.5,5.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3129103,Gurinhatã,4.6,3.8,4.6,4,4,4.3
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3129202,Heliodora,4.9,4.2,5.1,5.3,5,4.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3129301,Iapu,4.5,4.3,4.8,4.4,4.2,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3129400,Ibertioga,4.9,4.1,4.5,4.5,4.6,4.2
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3129509,Ibiá,4.4,4.6,4.6,4.6,4.3,4.4
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3129608,Ibiaí,3.8,4.1,4.4,3.2,3.6,3.7
Educação,TX_INEP_IDEB_AF_MUN,Minas Gerais,3129657,Ibiracatu,3.1,3.4,3.8,4,4.2,5.1
