"","COD","NOME","TERRITORIO","AREA","PCT"
"8224",2616183,"Vertente do Lério","Região Antropizada",7363.55,100
"8225",2616183,"Vertente do Lério","Região Conservada",0,0
"8226",2616209,"Vertentes","Arco do Desmatamento",450.43,2.29
"8227",2616209,"Vertentes","Cidades",0,0
"8228",2616209,"Vertentes","Outros",0,0
"8229",2616209,"Vertentes","Região Antropizada",19180.56,97.71
"8230",2616209,"Vertentes","Região Conservada",0,0
"8231",2616308,"Vicência","Arco do Desmatamento",0,0
"8232",2616308,"Vicência","Cidades",0,0
"8233",2616308,"Vicência","Outros",0,0
"8234",2616308,"Vicência","Região Antropizada",22800.48,100
"8235",2616308,"Vicência","Região Conservada",0,0
"8236",2616407,"Vitória de Santo Antão","Arco do Desmatamento",0,0
"8237",2616407,"Vitória de Santo Antão","Cidades",0,0
"8238",2616407,"Vitória de Santo Antão","Outros",0,0
"8239",2616407,"Vitória de Santo Antão","Região Antropizada",33590.86,100
"8240",2616407,"Vitória de Santo Antão","Região Conservada",0,0
"8241",2616506,"Xexéu","Arco do Desmatamento",0,0
"8242",2616506,"Xexéu","Cidades",0,0
"8243",2616506,"Xexéu","Outros",0,0
"8244",2616506,"Xexéu","Região Antropizada",11080.19,100
"8245",2616506,"Xexéu","Região Conservada",0,0
"8246",2700102,"Água Branca","Arco do Desmatamento",0,0
"8247",2700102,"Água Branca","Cidades",0,0
"8248",2700102,"Água Branca","Outros",0,0
"8249",2700102,"Água Branca","Região Antropizada",46820.13,100
"8250",2700102,"Água Branca","Região Conservada",0,0
"8251",2700201,"Anadia","Arco do Desmatamento",0,0
"8252",2700201,"Anadia","Cidades",0,0
"8253",2700201,"Anadia","Outros",0,0
"8254",2700201,"Anadia","Região Antropizada",18613.11,100
"8255",2700201,"Anadia","Região Conservada",0,0
"8256",2700300,"Arapiraca","Arco do Desmatamento",0,0
"8257",2700300,"Arapiraca","Cidades",9832.78,28.45
"8258",2700300,"Arapiraca","Outros",0,0
"8259",2700300,"Arapiraca","Região Antropizada",24734.85,71.55
"8260",2700300,"Arapiraca","Região Conservada",0,0
"8261",2700409,"Atalaia","Arco do Desmatamento",0,0
"8262",2700409,"Atalaia","Cidades",0,0
"8263",2700409,"Atalaia","Outros",0,0
"8264",2700409,"Atalaia","Região Antropizada",53330.35,100
"8265",2700409,"Atalaia","Região Conservada",0,0
"8266",2700508,"Barra de Santo Antônio","Arco do Desmatamento",0,0
"8267",2700508,"Barra de Santo Antônio","Cidades",0,0
"8268",2700508,"Barra de Santo Antônio","Outros",0,0
"8269",2700508,"Barra de Santo Antônio","Região Antropizada",13165.25,100
"8270",2700508,"Barra de Santo Antônio","Região Conservada",0,0
"8271",2700607,"Barra de São Miguel","Arco do Desmatamento",0,0
"8272",2700607,"Barra de São Miguel","Cidades",0,0
"8273",2700607,"Barra de São Miguel","Outros",0,0
"8274",2700607,"Barra de São Miguel","Região Antropizada",7662.18,100
"8275",2700607,"Barra de São Miguel","Região Conservada",0,0
"8276",2700706,"Batalha","Arco do Desmatamento",0,0
"8277",2700706,"Batalha","Cidades",0,0
"8278",2700706,"Batalha","Outros",0,0
"8279",2700706,"Batalha","Região Antropizada",31949.51,100
"8280",2700706,"Batalha","Região Conservada",0,0
"8281",2700805,"Belém","Arco do Desmatamento",0,0
"8282",2700805,"Belém","Cidades",0,0
"8283",2700805,"Belém","Outros",0,0
"8284",2700805,"Belém","Região Antropizada",6665.69,100
"8285",2700805,"Belém","Região Conservada",0,0
"8286",2700904,"Belo Monte","Arco do Desmatamento",0,0
"8287",2700904,"Belo Monte","Cidades",0,0
"8288",2700904,"Belo Monte","Outros",0,0
"8289",2700904,"Belo Monte","Região Antropizada",33322.76,100
"8290",2700904,"Belo Monte","Região Conservada",0,0
"8291",2701001,"Boca da Mata","Arco do Desmatamento",0,0
"8292",2701001,"Boca da Mata","Cidades",0,0
"8293",2701001,"Boca da Mata","Outros",0,0
"8294",2701001,"Boca da Mata","Região Antropizada",18595.67,100
"8295",2701001,"Boca da Mata","Região Conservada",0,0
"8296",2701100,"Branquinha","Arco do Desmatamento",2094.31,12.67
"8297",2701100,"Branquinha","Cidades",0,0
"8298",2701100,"Branquinha","Outros",0,0
"8299",2701100,"Branquinha","Região Antropizada",14430.23,87.33
"8300",2701100,"Branquinha","Região Conservada",0,0
"8301",2701209,"Cacimbinhas","Arco do Desmatamento",0,0
"8302",2701209,"Cacimbinhas","Cidades",0,0
"8303",2701209,"Cacimbinhas","Outros",0,0
"8304",2701209,"Cacimbinhas","Região Antropizada",27373.98,100
"8305",2701209,"Cacimbinhas","Região Conservada",0,0
"8306",2701308,"Cajueiro","Arco do Desmatamento",0,0
"8307",2701308,"Cajueiro","Cidades",0,0
"8308",2701308,"Cajueiro","Outros",0,0
"8309",2701308,"Cajueiro","Região Antropizada",9437.46,100
"8310",2701308,"Cajueiro","Região Conservada",0,0
"8311",2701357,"Campestre","Arco do Desmatamento",0,0
"8312",2701357,"Campestre","Cidades",0,0
"8313",2701357,"Campestre","Outros",0,0
"8314",2701357,"Campestre","Região Antropizada",6593.72,100
"8315",2701357,"Campestre","Região Conservada",0,0
"8316",2701407,"Campo Alegre","Arco do Desmatamento",0,0
"8317",2701407,"Campo Alegre","Cidades",0,0
"8318",2701407,"Campo Alegre","Outros",0,0
"8319",2701407,"Campo Alegre","Região Antropizada",31268.44,100
"8320",2701407,"Campo Alegre","Região Conservada",0,0
"8321",2701506,"Campo Grande","Arco do Desmatamento",0,0
"8322",2701506,"Campo Grande","Cidades",0,0
"8323",2701506,"Campo Grande","Outros",0,0
"8324",2701506,"Campo Grande","Região Antropizada",16999.77,100
"8325",2701506,"Campo Grande","Região Conservada",0,0
"8326",2701605,"Canapi","Arco do Desmatamento",0,0
"8327",2701605,"Canapi","Cidades",0,0
"8328",2701605,"Canapi","Outros",0,0
"8329",2701605,"Canapi","Região Antropizada",60280.46,100
"8330",2701605,"Canapi","Região Conservada",0,0
"8331",2701704,"Capela","Arco do Desmatamento",0,0
"8332",2701704,"Capela","Cidades",0,0
"8333",2701704,"Capela","Outros",0,0
"8334",2701704,"Capela","Região Antropizada",25754.76,100
"8335",2701704,"Capela","Região Conservada",0,0
"8336",2701803,"Carneiros","Arco do Desmatamento",0,0
"8337",2701803,"Carneiros","Cidades",0,0
"8338",2701803,"Carneiros","Outros",0,0
"8339",2701803,"Carneiros","Região Antropizada",10184.27,100
"8340",2701803,"Carneiros","Região Conservada",0,0
"8341",2701902,"Chã Preta","Arco do Desmatamento",0,0
"8342",2701902,"Chã Preta","Cidades",0,0
"8343",2701902,"Chã Preta","Outros",0,0
"8344",2701902,"Chã Preta","Região Antropizada",16945.73,100
"8345",2701902,"Chã Preta","Região Conservada",0,0
"8346",2702009,"Coité do Nóia","Arco do Desmatamento",0,0
"8347",2702009,"Coité do Nóia","Cidades",0,0
"8348",2702009,"Coité do Nóia","Outros",0,0
"8349",2702009,"Coité do Nóia","Região Antropizada",8871.75,100
"8350",2702009,"Coité do Nóia","Região Conservada",0,0
"8351",2702108,"Colônia Leopoldina","Arco do Desmatamento",0,0
"8352",2702108,"Colônia Leopoldina","Cidades",0,0
"8353",2702108,"Colônia Leopoldina","Outros",0,0
"8354",2702108,"Colônia Leopoldina","Região Antropizada",20786.83,100
"8355",2702108,"Colônia Leopoldina","Região Conservada",0,0
"8356",2702207,"Coqueiro Seco","Arco do Desmatamento",0,0
"8357",2702207,"Coqueiro Seco","Cidades",496.83,12.55
"8358",2702207,"Coqueiro Seco","Outros",0,0
"8359",2702207,"Coqueiro Seco","Região Antropizada",3462.08,87.45
"8360",2702207,"Coqueiro Seco","Região Conservada",0,0
"8361",2702306,"Coruripe","Arco do Desmatamento",0,0
"8362",2702306,"Coruripe","Cidades",0,0
"8363",2702306,"Coruripe","Outros",0,0
"8364",2702306,"Coruripe","Região Antropizada",89865.13,100
"8365",2702306,"Coruripe","Região Conservada",0,0
"8366",2702355,"Craíbas","Arco do Desmatamento",0,0
"8367",2702355,"Craíbas","Cidades",0,0
"8368",2702355,"Craíbas","Outros",0,0
"8369",2702355,"Craíbas","Região Antropizada",27952.47,100
"8370",2702355,"Craíbas","Região Conservada",0,0
"8371",2702405,"Delmiro Gouveia","Arco do Desmatamento",2709.84,4.32
"8372",2702405,"Delmiro Gouveia","Cidades",0,0
"8373",2702405,"Delmiro Gouveia","Outros",0,0
"8374",2702405,"Delmiro Gouveia","Região Antropizada",59953.54,95.68
"8375",2702405,"Delmiro Gouveia","Região Conservada",0,0
"8376",2702504,"Dois Riachos","Arco do Desmatamento",0,0
"8377",2702504,"Dois Riachos","Cidades",0,0
"8378",2702504,"Dois Riachos","Outros",0,0
"8379",2702504,"Dois Riachos","Região Antropizada",13988.17,100
"8380",2702504,"Dois Riachos","Região Conservada",0,0
"8381",2702553,"Estrela de Alagoas","Arco do Desmatamento",0,0
"8382",2702553,"Estrela de Alagoas","Cidades",0,0
"8383",2702553,"Estrela de Alagoas","Outros",0,0
"8384",2702553,"Estrela de Alagoas","Região Antropizada",26077.49,100
"8385",2702553,"Estrela de Alagoas","Região Conservada",0,0
"8386",2702603,"Feira Grande","Arco do Desmatamento",0,0
"8387",2702603,"Feira Grande","Cidades",0,0
"8388",2702603,"Feira Grande","Outros",0,0
"8389",2702603,"Feira Grande","Região Antropizada",17805.85,100
"8390",2702603,"Feira Grande","Região Conservada",0,0
"8391",2702702,"Feliz Deserto","Arco do Desmatamento",0,0
"8392",2702702,"Feliz Deserto","Cidades",0,0
"8393",2702702,"Feliz Deserto","Outros",0,0
"8394",2702702,"Feliz Deserto","Região Antropizada",10979.47,100
"8395",2702702,"Feliz Deserto","Região Conservada",0,0
"8396",2702801,"Flexeiras","Arco do Desmatamento",12.54,0.04
"8397",2702801,"Flexeiras","Cidades",0,0
"8398",2702801,"Flexeiras","Outros",0,0
"8399",2702801,"Flexeiras","Região Antropizada",33294.79,99.96
"8400",2702801,"Flexeiras","Região Conservada",0,0
"8401",2702900,"Girau do Ponciano","Arco do Desmatamento",0,0
"8402",2702900,"Girau do Ponciano","Cidades",0,0
"8403",2702900,"Girau do Ponciano","Outros",0,0
"8404",2702900,"Girau do Ponciano","Região Antropizada",51435.9,100
"8405",2702900,"Girau do Ponciano","Região Conservada",0,0
"8406",2703007,"Ibateguara","Arco do Desmatamento",0,0
"8407",2703007,"Ibateguara","Cidades",0,0
"8408",2703007,"Ibateguara","Outros",0,0
"8409",2703007,"Ibateguara","Região Antropizada",26535.09,100
"8410",2703007,"Ibateguara","Região Conservada",0,0
"8411",2703106,"Igaci","Arco do Desmatamento",0,0
"8412",2703106,"Igaci","Cidades",0,0
"8413",2703106,"Igaci","Outros",0,0
"8414",2703106,"Igaci","Região Antropizada",33479.01,100
"8415",2703106,"Igaci","Região Conservada",0,0
"8416",2703205,"Igreja Nova","Arco do Desmatamento",0,0
"8417",2703205,"Igreja Nova","Cidades",0,0
"8418",2703205,"Igreja Nova","Outros",0,0
"8419",2703205,"Igreja Nova","Região Antropizada",42704.53,100
"8420",2703205,"Igreja Nova","Região Conservada",0,0
"8421",2703304,"Inhapi","Arco do Desmatamento",0,0
"8422",2703304,"Inhapi","Cidades",0,0
"8423",2703304,"Inhapi","Outros",0,0
"8424",2703304,"Inhapi","Região Antropizada",37201.22,100
"8425",2703304,"Inhapi","Região Conservada",0,0
"8426",2703403,"Jacaré dos Homens","Arco do Desmatamento",0,0
"8427",2703403,"Jacaré dos Homens","Cidades",0,0
"8428",2703403,"Jacaré dos Homens","Outros",0,0
"8429",2703403,"Jacaré dos Homens","Região Antropizada",14951.92,100
"8430",2703403,"Jacaré dos Homens","Região Conservada",0,0
"8431",2703502,"Jacuípe","Arco do Desmatamento",0,0
"8432",2703502,"Jacuípe","Cidades",0,0
"8433",2703502,"Jacuípe","Outros",0,0
"8434",2703502,"Jacuípe","Região Antropizada",20872.23,100
"8435",2703502,"Jacuípe","Região Conservada",0,0
"8436",2703601,"Japaratinga","Arco do Desmatamento",0,0
"8437",2703601,"Japaratinga","Cidades",0,0
"8438",2703601,"Japaratinga","Outros",0,0
"8439",2703601,"Japaratinga","Região Antropizada",8561.78,100
"8440",2703601,"Japaratinga","Região Conservada",0,0
"8441",2703700,"Jaramataia","Arco do Desmatamento",0,0
"8442",2703700,"Jaramataia","Cidades",0,0
"8443",2703700,"Jaramataia","Outros",0,0
"8444",2703700,"Jaramataia","Região Antropizada",10374.93,100
"8445",2703700,"Jaramataia","Região Conservada",0,0
"8446",2703759,"Jequiá da Praia","Arco do Desmatamento",0,0
"8447",2703759,"Jequiá da Praia","Cidades",0,0
"8448",2703759,"Jequiá da Praia","Outros",0,0
"8449",2703759,"Jequiá da Praia","Região Antropizada",33490.66,100
"8450",2703759,"Jequiá da Praia","Região Conservada",0,0
"8451",2703809,"Joaquim Gomes","Arco do Desmatamento",0,0
"8452",2703809,"Joaquim Gomes","Cidades",0,0
"8453",2703809,"Joaquim Gomes","Outros",0,0
"8454",2703809,"Joaquim Gomes","Região Antropizada",29826.42,100
"8455",2703809,"Joaquim Gomes","Região Conservada",0,0
"8456",2703908,"Jundiá","Arco do Desmatamento",0,0
"8457",2703908,"Jundiá","Cidades",0,0
"8458",2703908,"Jundiá","Outros",0,0
"8459",2703908,"Jundiá","Região Antropizada",8879.58,100
"8460",2703908,"Jundiá","Região Conservada",0,0
"8461",2704005,"Junqueiro","Arco do Desmatamento",0,0
"8462",2704005,"Junqueiro","Cidades",0,0
"8463",2704005,"Junqueiro","Outros",0,0
"8464",2704005,"Junqueiro","Região Antropizada",24770.89,100
"8465",2704005,"Junqueiro","Região Conservada",0,0
"8466",2704104,"Lagoa da Canoa","Arco do Desmatamento",0,0
"8467",2704104,"Lagoa da Canoa","Cidades",0,0
"8468",2704104,"Lagoa da Canoa","Outros",0,0
"8469",2704104,"Lagoa da Canoa","Região Antropizada",8362.12,100
"8470",2704104,"Lagoa da Canoa","Região Conservada",0,0
"8471",2704203,"Limoeiro de Anadia","Arco do Desmatamento",0,0
"8472",2704203,"Limoeiro de Anadia","Cidades",0,0
"8473",2704203,"Limoeiro de Anadia","Outros",0,0
"8474",2704203,"Limoeiro de Anadia","Região Antropizada",30920.78,100
"8475",2704203,"Limoeiro de Anadia","Região Conservada",0,0
"8476",2704302,"Maceió","Arco do Desmatamento",0,0
"8477",2704302,"Maceió","Cidades",17182.19,33.72
"8478",2704302,"Maceió","Outros",46.28,0.09
"8479",2704302,"Maceió","Região Antropizada",33727.98,66.19
"8480",2704302,"Maceió","Região Conservada",0,0
"8481",2704401,"Major Isidoro","Arco do Desmatamento",0,0
"8482",2704401,"Major Isidoro","Cidades",0,0
"8483",2704401,"Major Isidoro","Outros",0,0
"8484",2704401,"Major Isidoro","Região Antropizada",44881.66,100
"8485",2704401,"Major Isidoro","Região Conservada",0,0
"8486",2704500,"Maragogi","Arco do Desmatamento",0,0
"8487",2704500,"Maragogi","Cidades",12.02,0.04
"8488",2704500,"Maragogi","Outros",0,0
"8489",2704500,"Maragogi","Região Antropizada",33424.86,99.96
"8490",2704500,"Maragogi","Região Conservada",0,0
"8491",2704609,"Maravilha","Arco do Desmatamento",0,0
"8492",2704609,"Maravilha","Cidades",0,0
"8493",2704609,"Maravilha","Outros",0,0
"8494",2704609,"Maravilha","Região Antropizada",33236.85,100
"8495",2704609,"Maravilha","Região Conservada",0,0
"8496",2704708,"Marechal Deodoro","Arco do Desmatamento",0,0
"8497",2704708,"Marechal Deodoro","Cidades",13.93,0.04
"8498",2704708,"Marechal Deodoro","Outros",8.02,0.02
"8499",2704708,"Marechal Deodoro","Região Antropizada",33194.64,99.93
"8500",2704708,"Marechal Deodoro","Região Conservada",0,0
"8501",2704807,"Maribondo","Arco do Desmatamento",0,0
"8502",2704807,"Maribondo","Cidades",0,0
"8503",2704807,"Maribondo","Outros",0,0
"8504",2704807,"Maribondo","Região Antropizada",18009.37,100
"8505",2704807,"Maribondo","Região Conservada",0,0
"8506",2704906,"Mar Vermelho","Arco do Desmatamento",0,0
"8507",2704906,"Mar Vermelho","Cidades",0,0
"8508",2704906,"Mar Vermelho","Outros",0,0
"8509",2704906,"Mar Vermelho","Região Antropizada",9174.24,100
"8510",2704906,"Mar Vermelho","Região Conservada",0,0
"8511",2705002,"Mata Grande","Arco do Desmatamento",7071.48,7.73
"8512",2705002,"Mata Grande","Cidades",0,0
"8513",2705002,"Mata Grande","Outros",0,0
"8514",2705002,"Mata Grande","Região Antropizada",84401.04,92.27
"8515",2705002,"Mata Grande","Região Conservada",0,0
"8516",2705101,"Matriz de Camaragibe","Arco do Desmatamento",0,0
"8517",2705101,"Matriz de Camaragibe","Cidades",0,0
"8518",2705101,"Matriz de Camaragibe","Outros",0,0
"8519",2705101,"Matriz de Camaragibe","Região Antropizada",23834.06,100
"8520",2705101,"Matriz de Camaragibe","Região Conservada",0,0
"8521",2705200,"Messias","Arco do Desmatamento",0,0
"8522",2705200,"Messias","Cidades",0,0
"8523",2705200,"Messias","Outros",0,0
"8524",2705200,"Messias","Região Antropizada",11414,100
"8525",2705200,"Messias","Região Conservada",0,0
"8526",2705309,"Minador do Negrão","Arco do Desmatamento",0,0
"8527",2705309,"Minador do Negrão","Cidades",0,0
"8528",2705309,"Minador do Negrão","Outros",0,0
"8529",2705309,"Minador do Negrão","Região Antropizada",16761.99,100
"8530",2705309,"Minador do Negrão","Região Conservada",0,0
"8531",2705408,"Monteirópolis","Arco do Desmatamento",0,0
"8532",2705408,"Monteirópolis","Cidades",0,0
"8533",2705408,"Monteirópolis","Outros",0,0
"8534",2705408,"Monteirópolis","Região Antropizada",8659.28,100
"8535",2705408,"Monteirópolis","Região Conservada",0,0
"8536",2705507,"Murici","Arco do Desmatamento",7327.13,17.53
"8537",2705507,"Murici","Cidades",0,0
"8538",2705507,"Murici","Outros",0,0
"8539",2705507,"Murici","Região Antropizada",34473.5,82.47
"8540",2705507,"Murici","Região Conservada",0,0
"8541",2705606,"Novo Lino","Arco do Desmatamento",0,0
"8542",2705606,"Novo Lino","Cidades",0,0
"8543",2705606,"Novo Lino","Outros",0,0
"8544",2705606,"Novo Lino","Região Antropizada",21555.66,100
"8545",2705606,"Novo Lino","Região Conservada",0,0
"8546",2705705,"Olho d'Água das Flores","Arco do Desmatamento",0,0
"8547",2705705,"Olho d'Água das Flores","Cidades",0,0
"8548",2705705,"Olho d'Água das Flores","Outros",0,0
"8549",2705705,"Olho d'Água das Flores","Região Antropizada",19130.06,100
"8550",2705705,"Olho d'Água das Flores","Região Conservada",0,0
"8551",2705804,"Olho d'Água do Casado","Arco do Desmatamento",1704.17,5.3
"8552",2705804,"Olho d'Água do Casado","Cidades",0,0
"8553",2705804,"Olho d'Água do Casado","Outros",0,0
"8554",2705804,"Olho d'Água do Casado","Região Antropizada",30438.59,94.7
"8555",2705804,"Olho d'Água do Casado","Região Conservada",0,0
"8556",2705903,"Olho d'Água Grande","Arco do Desmatamento",0,0
"8557",2705903,"Olho d'Água Grande","Cidades",0,0
"8558",2705903,"Olho d'Água Grande","Outros",0,0
"8559",2705903,"Olho d'Água Grande","Região Antropizada",11701.77,100
"8560",2705903,"Olho d'Água Grande","Região Conservada",0,0
"8561",2706000,"Olivença","Arco do Desmatamento",0,0
"8562",2706000,"Olivença","Cidades",0,0
"8563",2706000,"Olivença","Outros",0,0
"8564",2706000,"Olivença","Região Antropizada",17570.26,100
"8565",2706000,"Olivença","Região Conservada",0,0
"8566",2706109,"Ouro Branco","Arco do Desmatamento",0,0
"8567",2706109,"Ouro Branco","Cidades",0,0
"8568",2706109,"Ouro Branco","Outros",0,0
"8569",2706109,"Ouro Branco","Região Antropizada",19655.48,100
"8570",2706109,"Ouro Branco","Região Conservada",0,0
"8571",2706208,"Palestina","Arco do Desmatamento",0,0
"8572",2706208,"Palestina","Cidades",0,0
"8573",2706208,"Palestina","Outros",0,0
"8574",2706208,"Palestina","Região Antropizada",3820.14,100
"8575",2706208,"Palestina","Região Conservada",0,0
"8576",2706307,"Palmeira dos Índios","Arco do Desmatamento",0,0
"8577",2706307,"Palmeira dos Índios","Cidades",0,0
"8578",2706307,"Palmeira dos Índios","Outros",0,0
"8579",2706307,"Palmeira dos Índios","Região Antropizada",45096.25,100
"8580",2706307,"Palmeira dos Índios","Região Conservada",0,0
"8581",2706406,"Pão de Açúcar","Arco do Desmatamento",0,0
"8582",2706406,"Pão de Açúcar","Cidades",0,0
"8583",2706406,"Pão de Açúcar","Outros",0,0
"8584",2706406,"Pão de Açúcar","Região Antropizada",69370.43,100
"8585",2706406,"Pão de Açúcar","Região Conservada",0,0
"8586",2706422,"Pariconha","Arco do Desmatamento",0,0
"8587",2706422,"Pariconha","Cidades",0,0
"8588",2706422,"Pariconha","Outros",0,0
"8589",2706422,"Pariconha","Região Antropizada",25474.81,100
"8590",2706422,"Pariconha","Região Conservada",0,0
"8591",2706448,"Paripueira","Arco do Desmatamento",0,0
"8592",2706448,"Paripueira","Cidades",0,0
"8593",2706448,"Paripueira","Outros",0,0
"8594",2706448,"Paripueira","Região Antropizada",9284.07,100
"8595",2706448,"Paripueira","Região Conservada",0,0
"8596",2706505,"Passo de Camaragibe","Arco do Desmatamento",0,0
"8597",2706505,"Passo de Camaragibe","Cidades",0,0
"8598",2706505,"Passo de Camaragibe","Outros",0,0
"8599",2706505,"Passo de Camaragibe","Região Antropizada",25167.1,100
"8600",2706505,"Passo de Camaragibe","Região Conservada",0,0
"8601",2706604,"Paulo Jacinto","Arco do Desmatamento",0,0
"8602",2706604,"Paulo Jacinto","Cidades",0,0
"8603",2706604,"Paulo Jacinto","Outros",0,0
"8604",2706604,"Paulo Jacinto","Região Antropizada",11847.64,100
"8605",2706604,"Paulo Jacinto","Região Conservada",0,0
"8606",2706703,"Penedo","Arco do Desmatamento",0,0
"8607",2706703,"Penedo","Cidades",0,0
"8608",2706703,"Penedo","Outros",0,0
"8609",2706703,"Penedo","Região Antropizada",68988,100
"8610",2706703,"Penedo","Região Conservada",0,0
"8611",2706802,"Piaçabuçu","Arco do Desmatamento",0,0
"8612",2706802,"Piaçabuçu","Cidades",0,0
"8613",2706802,"Piaçabuçu","Outros",4540.87,18.92
"8614",2706802,"Piaçabuçu","Região Antropizada",19457.84,81.08
"8615",2706802,"Piaçabuçu","Região Conservada",0,0
"8616",2706901,"Pilar","Arco do Desmatamento",0,0
"8617",2706901,"Pilar","Cidades",0,0
"8618",2706901,"Pilar","Outros",0,0
"8619",2706901,"Pilar","Região Antropizada",25105.39,100
"8620",2706901,"Pilar","Região Conservada",0,0
"8621",2707008,"Pindoba","Arco do Desmatamento",0,0
"8622",2707008,"Pindoba","Cidades",0,0
"8623",2707008,"Pindoba","Outros",0,0
"8624",2707008,"Pindoba","Região Antropizada",11708.16,100
"8625",2707008,"Pindoba","Região Conservada",0,0
"8626",2707107,"Piranhas","Arco do Desmatamento",2891.72,7.05
"8627",2707107,"Piranhas","Cidades",0,0
"8628",2707107,"Piranhas","Outros",0,0
"8629",2707107,"Piranhas","Região Antropizada",38118.31,92.95
"8630",2707107,"Piranhas","Região Conservada",0,0
"8631",2707206,"Poço das Trincheiras","Arco do Desmatamento",0,0
"8632",2707206,"Poço das Trincheiras","Cidades",0,0
"8633",2707206,"Poço das Trincheiras","Outros",0,0
"8634",2707206,"Poço das Trincheiras","Região Antropizada",28423.04,100
"8635",2707206,"Poço das Trincheiras","Região Conservada",0,0
"8636",2707305,"Porto Calvo","Arco do Desmatamento",0,0
"8637",2707305,"Porto Calvo","Cidades",0,0
"8638",2707305,"Porto Calvo","Outros",0,0
"8639",2707305,"Porto Calvo","Região Antropizada",31322.02,100
"8640",2707305,"Porto Calvo","Região Conservada",0,0
"8641",2707404,"Porto de Pedras","Arco do Desmatamento",0,0
"8642",2707404,"Porto de Pedras","Cidades",0,0
"8643",2707404,"Porto de Pedras","Outros",0,0
"8644",2707404,"Porto de Pedras","Região Antropizada",25741.88,100
"8645",2707404,"Porto de Pedras","Região Conservada",0,0
"8646",2707503,"Porto Real do Colégio","Arco do Desmatamento",0,0
"8647",2707503,"Porto Real do Colégio","Cidades",0,0
"8648",2707503,"Porto Real do Colégio","Outros",0,0
"8649",2707503,"Porto Real do Colégio","Região Antropizada",23663.07,100
"8650",2707503,"Porto Real do Colégio","Região Conservada",0,0
"8651",2707602,"Quebrangulo","Arco do Desmatamento",1525.29,4.77
"8652",2707602,"Quebrangulo","Cidades",0,0
"8653",2707602,"Quebrangulo","Outros",0,0
"8654",2707602,"Quebrangulo","Região Antropizada",30457.4,95.23
"8655",2707602,"Quebrangulo","Região Conservada",0,0
"8656",2707701,"Rio Largo","Arco do Desmatamento",0,0
"8657",2707701,"Rio Largo","Cidades",0,0
"8658",2707701,"Rio Largo","Outros",0,0
"8659",2707701,"Rio Largo","Região Antropizada",29379.47,100
"8660",2707701,"Rio Largo","Região Conservada",0,0
"8661",2707800,"Roteiro","Arco do Desmatamento",0,0
"8662",2707800,"Roteiro","Cidades",0,0
"8663",2707800,"Roteiro","Outros",0,0
"8664",2707800,"Roteiro","Região Antropizada",12925.02,100
"8665",2707800,"Roteiro","Região Conservada",0,0
"8666",2707909,"Santa Luzia do Norte","Arco do Desmatamento",0,0
"8667",2707909,"Santa Luzia do Norte","Cidades",0,0
"8668",2707909,"Santa Luzia do Norte","Outros",0,0
"8669",2707909,"Santa Luzia do Norte","Região Antropizada",2886.16,100
"8670",2707909,"Santa Luzia do Norte","Região Conservada",0,0
"8671",2708006,"Santana do Ipanema","Arco do Desmatamento",0,0
"8672",2708006,"Santana do Ipanema","Cidades",0,0
"8673",2708006,"Santana do Ipanema","Outros",0,0
"8674",2708006,"Santana do Ipanema","Região Antropizada",43788.19,100
"8675",2708006,"Santana do Ipanema","Região Conservada",0,0
"8676",2708105,"Santana do Mundaú","Arco do Desmatamento",0,0
"8677",2708105,"Santana do Mundaú","Cidades",0,0
"8678",2708105,"Santana do Mundaú","Outros",0,0
"8679",2708105,"Santana do Mundaú","Região Antropizada",22541.57,100
"8680",2708105,"Santana do Mundaú","Região Conservada",0,0
"8681",2708204,"São Brás","Arco do Desmatamento",0,0
"8682",2708204,"São Brás","Cidades",0,0
"8683",2708204,"São Brás","Outros",0,0
"8684",2708204,"São Brás","Região Antropizada",13995.22,100
"8685",2708204,"São Brás","Região Conservada",0,0
"8686",2708303,"São José da Laje","Arco do Desmatamento",0,0
"8687",2708303,"São José da Laje","Cidades",0,0
"8688",2708303,"São José da Laje","Outros",0,0
"8689",2708303,"São José da Laje","Região Antropizada",25659.77,100
"8690",2708303,"São José da Laje","Região Conservada",0,0
"8691",2708402,"São José da Tapera","Arco do Desmatamento",0,0
"8692",2708402,"São José da Tapera","Cidades",0,0
"8693",2708402,"São José da Tapera","Outros",0,0
"8694",2708402,"São José da Tapera","Região Antropizada",49448.51,100
"8695",2708402,"São José da Tapera","Região Conservada",0,0
"8696",2708501,"São Luís do Quitunde","Arco do Desmatamento",0,0
"8697",2708501,"São Luís do Quitunde","Cidades",0,0
"8698",2708501,"São Luís do Quitunde","Outros",0,0
"8699",2708501,"São Luís do Quitunde","Região Antropizada",39737.67,100
"8700",2708501,"São Luís do Quitunde","Região Conservada",0,0
"8701",2708600,"São Miguel dos Campos","Arco do Desmatamento",0,0
"8702",2708600,"São Miguel dos Campos","Cidades",0,0
"8703",2708600,"São Miguel dos Campos","Outros",0,0
"8704",2708600,"São Miguel dos Campos","Região Antropizada",36089.08,100
"8705",2708600,"São Miguel dos Campos","Região Conservada",0,0
"8706",2708709,"São Miguel dos Milagres","Arco do Desmatamento",0,0
"8707",2708709,"São Miguel dos Milagres","Cidades",0,0
"8708",2708709,"São Miguel dos Milagres","Outros",0,0
"8709",2708709,"São Miguel dos Milagres","Região Antropizada",7674.12,100
